order_id,promised_date,delivered_date,delivery_status
6420,2024-10-04,2024-10-05,Delayed
6421,2022-08-16,2022-08-17,Delayed
6422,2022-09-06,2022-09-06,On-Time
6423,2022-10-12,2022-10-13,Delayed
6424,2024-09-22,2024-09-22,On-Time
6425,2022-07-13,2022-07-13,On-Time
6426,2025-05-26,2025-05-27,Delayed
6427,2022-11-19,2022-11-21,Delayed
6428,2025-01-13,2025-01-15,Delayed
6429,2023-09-04,2023-09-05,Delayed
6430,2022-09-16,2022-09-18,Delayed
6431,2022-05-07,2022-05-07,On-Time
6432,2023-10-26,2023-10-26,On-Time
6433,2024-09-16,2024-09-16,On-Time
6434,2025-07-25,2025-07-26,Delayed
6435,2025-04-05,2025-04-05,On-Time
6436,2022-12-16,2022-12-18,Delayed
6437,2025-01-21,2025-01-21,On-Time
6438,2022-10-12,2022-10-13,Delayed
6439,2022-11-07,2022-11-09,Delayed
6440,2024-09-14,2024-09-14,On-Time
6441,2022-10-22,2022-10-24,Delayed
6442,2025-11-20,2025-11-21,Delayed
6443,2024-09-07,2024-09-07,On-Time
6444,2024-10-06,2024-10-06,On-Time
6445,2025-10-13,2025-10-13,On-Time
6446,2023-11-12,2023-11-14,Delayed
6447,2022-05-29,2022-05-31,Delayed
6448,2023-08-17,2023-08-17,On-Time
6449,2024-09-19,2024-09-21,Delayed
6450,2025-12-03,2025-12-03,On-Time
6451,2023-03-17,2023-03-17,On-Time
6452,2022-12-03,2022-12-03,On-Time
6453,2024-06-09,2024-06-10,Delayed
6454,2022-06-17,2022-06-17,On-Time
6455,2024-06-15,2024-06-17,Delayed
6456,2022-11-03,2022-11-05,Delayed
6457,2025-09-29,2025-09-30,Delayed
6458,2025-01-21,2025-01-21,On-Time
6459,2024-10-08,2024-10-08,On-Time
6460,2025-06-16,2025-06-17,Delayed
6461,2025-02-19,2025-02-20,Delayed
6462,2024-01-18,2024-01-18,On-Time
6463,2024-07-23,2024-07-23,On-Time
6464,2024-11-09,2024-11-09,On-Time
6465,2025-12-05,2025-12-07,Delayed
6466,2024-11-24,2024-11-25,Delayed
6467,2025-01-30,2025-02-01,Delayed
6468,2024-08-13,2024-08-13,On-Time
6469,2022-10-28,2022-10-28,On-Time
6470,2022-04-06,2022-04-08,Delayed
6471,2022-05-01,2022-05-02,Delayed
6472,2022-12-02,2022-12-03,Delayed
6473,2023-08-20,2023-08-22,Delayed
6474,2022-11-04,2022-11-05,Delayed
6475,2025-09-27,2025-09-28,Delayed
6476,2024-09-12,2024-09-14,Delayed
6477,2025-09-24,2025-09-26,Delayed
6478,2025-09-26,2025-09-27,Delayed
6479,2023-10-06,2023-10-08,Delayed
6480,2025-03-29,2025-03-29,On-Time
6481,2022-10-21,2022-10-21,On-Time
6482,2025-07-26,2025-07-27,Delayed
6483,2022-01-18,2022-01-20,Delayed
6484,2023-09-25,2023-09-25,On-Time
6485,2024-08-23,2024-08-24,Delayed
6486,2025-09-12,2025-09-13,Delayed
6487,2024-06-13,2024-06-14,Delayed
6488,2025-12-29,2025-12-30,Delayed
6489,2023-11-29,2023-12-01,Delayed
6490,2023-03-10,2023-03-11,Delayed
6491,2022-10-18,2022-10-18,On-Time
6492,2025-05-03,2025-05-03,On-Time
6493,2023-10-29,2023-10-29,On-Time
6494,2025-05-06,2025-05-07,Delayed
6495,2026-01-03,2026-01-04,Delayed
6496,2025-09-05,2025-09-06,Delayed
6497,2022-06-17,2022-06-19,Delayed
6498,2025-06-26,2025-06-26,On-Time
6499,2024-10-31,2024-11-01,Delayed
6500,2022-09-19,2022-09-19,On-Time
6501,2024-03-25,2024-03-25,On-Time
6502,2025-12-11,2025-12-11,On-Time
6503,2023-11-26,2023-11-27,Delayed
6504,2025-12-07,2025-12-08,Delayed
6505,2024-05-08,2024-05-09,Delayed
6506,2023-12-21,2023-12-21,On-Time
6507,2023-01-27,2023-01-28,Delayed
6508,2024-08-22,2024-08-23,Delayed
6509,2024-04-23,2024-04-24,Delayed
6510,2025-06-11,2025-06-11,On-Time
6511,2024-07-25,2024-07-26,Delayed
6512,2025-07-19,2025-07-19,On-Time
6513,2023-12-02,2023-12-03,Delayed
6514,2025-10-04,2025-10-04,On-Time
6515,2023-11-30,2023-11-30,On-Time
6516,2023-10-20,2023-10-20,On-Time
6517,2023-11-08,2023-11-08,On-Time
6518,2024-11-09,2024-11-11,Delayed
6519,2024-10-14,2024-10-14,On-Time
6520,2025-03-25,2025-03-25,On-Time
6521,2025-10-28,2025-10-30,Delayed
6522,2024-07-28,2024-07-29,Delayed
6523,2024-03-20,2024-03-20,On-Time
6524,2024-08-30,2024-08-31,Delayed
6525,2025-10-16,2025-10-17,Delayed
6526,2023-06-20,2023-06-21,Delayed
6527,2022-05-06,2022-05-06,On-Time
6528,2023-02-09,2023-02-10,Delayed
6529,2022-10-30,2022-10-30,On-Time
6530,2023-05-10,2023-05-11,Delayed
6531,2023-10-24,2023-10-26,Delayed
6532,2022-06-08,2022-06-09,Delayed
6533,2022-09-14,2022-09-14,On-Time
6534,2022-08-12,2022-08-13,Delayed
6535,2024-11-28,2024-11-28,On-Time
6536,2022-04-22,2022-04-22,On-Time
6537,2024-11-13,2024-11-14,Delayed
6538,2024-07-07,2024-07-08,Delayed
6539,2025-11-29,2025-11-30,Delayed
6540,2022-07-23,2022-07-23,On-Time
6541,2022-01-14,2022-01-14,On-Time
6542,2023-09-27,2023-09-28,Delayed
6543,2022-10-25,2022-10-26,Delayed
6544,2024-09-27,2024-09-27,On-Time
6545,2023-08-19,2023-08-19,On-Time
6546,2023-09-06,2023-09-08,Delayed
6547,2023-12-01,2023-12-02,Delayed
6548,2025-05-20,2025-05-21,Delayed
6549,2024-10-11,2024-10-11,On-Time
6550,2023-10-20,2023-10-21,Delayed
6551,2023-06-25,2023-06-25,On-Time
6552,2022-06-10,2022-06-11,Delayed
6553,2022-12-17,2022-12-17,On-Time
6554,2022-10-24,2022-10-25,Delayed
6555,2023-09-20,2023-09-20,On-Time
6556,2023-11-02,2023-11-03,Delayed
6557,2024-04-13,2024-04-14,Delayed
6558,2023-10-09,2023-10-10,Delayed
6559,2025-05-19,2025-05-19,On-Time
6560,2025-10-12,2025-10-12,On-Time
6561,2024-07-15,2024-07-16,Delayed
6562,2024-03-18,2024-03-20,Delayed
6563,2024-08-03,2024-08-05,Delayed
6564,2022-11-24,2022-11-25,Delayed
6565,2025-10-28,2025-10-30,Delayed
6566,2022-11-27,2022-11-29,Delayed
6567,2024-04-17,2024-04-17,On-Time
6568,2024-07-29,2024-07-29,On-Time
6569,2022-09-26,2022-09-26,On-Time
6570,2025-05-11,2025-05-12,Delayed
6571,2022-02-11,2022-02-11,On-Time
6572,2024-08-19,2024-08-21,Delayed
6573,2023-11-18,2023-11-19,Delayed
6574,2022-09-15,2022-09-16,Delayed
6575,2022-01-28,2022-01-28,On-Time
6576,2025-03-16,2025-03-16,On-Time
6577,2024-03-17,2024-03-17,On-Time
6578,2025-06-07,2025-06-09,Delayed
6579,2022-10-22,2022-10-23,Delayed
6580,2023-07-14,2023-07-14,On-Time
6581,2024-11-25,2024-11-27,Delayed
6582,2022-11-18,2022-11-20,Delayed
6583,2023-11-09,2023-11-10,Delayed
6584,2025-09-05,2025-09-05,On-Time
6585,2025-01-12,2025-01-12,On-Time
6586,2025-08-26,2025-08-26,On-Time
6587,2024-10-29,2024-10-30,Delayed
6588,2022-01-20,2022-01-22,Delayed
6589,2022-08-15,2022-08-15,On-Time
6590,2024-12-09,2024-12-10,Delayed
6591,2023-06-29,2023-06-30,Delayed
6592,2023-07-04,2023-07-04,On-Time
6593,2023-06-17,2023-06-18,Delayed
6594,2022-08-23,2022-08-25,Delayed
6595,2024-11-17,2024-11-18,Delayed
6596,2024-09-05,2024-09-06,Delayed
6597,2025-09-20,2025-09-22,Delayed
6598,2022-12-10,2022-12-11,Delayed
6599,2022-11-24,2022-11-25,Delayed
6600,2024-12-28,2024-12-29,Delayed
6601,2022-12-10,2022-12-10,On-Time
6602,2023-09-28,2023-09-28,On-Time
6603,2022-10-18,2022-10-18,On-Time
6604,2022-10-22,2022-10-23,Delayed
6605,2023-07-08,2023-07-10,Delayed
6606,2022-03-18,2022-03-18,On-Time
6607,2025-12-23,2025-12-23,On-Time
6608,2025-10-21,2025-10-21,On-Time
6609,2024-10-19,2024-10-21,Delayed
6610,2025-08-11,2025-08-11,On-Time
6611,2022-06-10,2022-06-11,Delayed
6612,2024-03-16,2024-03-17,Delayed
6613,2025-01-09,2025-01-09,On-Time
6614,2025-07-27,2025-07-27,On-Time
6615,2022-10-26,2022-10-27,Delayed
6616,2025-10-07,2025-10-07,On-Time
6617,2024-07-30,2024-07-31,Delayed
6618,2024-10-13,2024-10-14,Delayed
6619,2022-12-30,2022-12-31,Delayed
6620,2025-07-18,2025-07-19,Delayed
6621,2025-04-08,2025-04-08,On-Time
6622,2022-03-11,2022-03-12,Delayed
6623,2022-10-09,2022-10-09,On-Time
6624,2025-06-15,2025-06-16,Delayed
6625,2024-10-07,2024-10-08,Delayed
6626,2024-11-26,2024-11-27,Delayed
6627,2024-06-10,2024-06-11,Delayed
6628,2022-11-20,2022-11-21,Delayed
6629,2022-09-12,2022-09-12,On-Time
6630,2024-02-08,2024-02-09,Delayed
6631,2022-11-09,2022-11-10,Delayed
6632,2023-10-04,2023-10-04,On-Time
6633,2025-11-02,2025-11-04,Delayed
6634,2024-06-01,2024-06-01,On-Time
6635,2023-06-18,2023-06-18,On-Time
6636,2023-12-30,2023-12-30,On-Time
6637,2024-12-20,2024-12-21,Delayed
6638,2025-12-18,2025-12-18,On-Time
6639,2024-08-26,2024-08-26,On-Time
6640,2024-07-02,2024-07-03,Delayed
6641,2023-11-27,2023-11-27,On-Time
6642,2023-03-13,2023-03-14,Delayed
6643,2022-04-19,2022-04-20,Delayed
6644,2022-05-20,2022-05-20,On-Time
6645,2023-10-23,2023-10-23,On-Time
6646,2023-06-18,2023-06-20,Delayed
6647,2024-04-14,2024-04-14,On-Time
6648,2023-09-19,2023-09-19,On-Time
6649,2025-01-24,2025-01-24,On-Time
6650,2023-11-25,2023-11-26,Delayed
6651,2023-08-13,2023-08-14,Delayed
6652,2022-07-29,2022-07-30,Delayed
6653,2025-11-30,2025-12-01,Delayed
6654,2024-12-19,2024-12-19,On-Time
6655,2023-05-12,2023-05-13,Delayed
6656,2025-11-13,2025-11-15,Delayed
6657,2024-10-29,2024-10-30,Delayed
6658,2023-12-04,2023-12-04,On-Time
6659,2023-07-03,2023-07-04,Delayed
6660,2025-08-16,2025-08-18,Delayed
6661,2022-12-25,2022-12-26,Delayed
6662,2025-07-24,2025-07-26,Delayed
6663,2025-09-08,2025-09-09,Delayed
6664,2022-12-25,2022-12-25,On-Time
6665,2023-08-28,2023-08-30,Delayed
6666,2024-05-31,2024-05-31,On-Time
6667,2025-06-23,2025-06-25,Delayed
6668,2024-11-14,2024-11-14,On-Time
6669,2024-05-05,2024-05-05,On-Time
6670,2023-12-08,2023-12-08,On-Time
6671,2022-08-17,2022-08-18,Delayed
6672,2022-12-10,2022-12-10,On-Time
6673,2023-08-06,2023-08-06,On-Time
6674,2023-11-02,2023-11-04,Delayed
6675,2025-10-29,2025-10-29,On-Time
6676,2023-10-12,2023-10-13,Delayed
6677,2025-12-11,2025-12-12,Delayed
6678,2023-08-10,2023-08-10,On-Time
6679,2023-12-07,2023-12-08,Delayed
6680,2024-04-13,2024-04-14,Delayed
6681,2024-10-27,2024-10-27,On-Time
6682,2024-12-22,2024-12-22,On-Time
6683,2022-04-25,2022-04-26,Delayed
6684,2025-08-23,2025-08-23,On-Time
6685,2022-11-27,2022-11-29,Delayed
6686,2022-11-18,2022-11-18,On-Time
6687,2025-10-15,2025-10-16,Delayed
6688,2025-08-01,2025-08-03,Delayed
6689,2022-08-11,2022-08-11,On-Time
6690,2023-03-09,2023-03-09,On-Time
6691,2022-12-09,2022-12-09,On-Time
6692,2024-05-03,2024-05-05,Delayed
6693,2024-01-01,2024-01-01,On-Time
6694,2023-08-03,2023-08-03,On-Time
6695,2024-10-23,2024-10-23,On-Time
6696,2024-11-09,2024-11-09,On-Time
6697,2022-07-18,2022-07-18,On-Time
6698,2024-11-16,2024-11-17,Delayed
6699,2023-11-21,2023-11-23,Delayed
6700,2024-10-12,2024-10-12,On-Time
6701,2024-06-20,2024-06-20,On-Time
6702,2023-06-28,2023-06-29,Delayed
6703,2022-12-30,2022-12-30,On-Time
6704,2022-03-17,2022-03-17,On-Time
6705,2023-12-06,2023-12-07,Delayed
6706,2022-12-08,2022-12-09,Delayed
6707,2024-09-16,2024-09-17,Delayed
6708,2025-12-28,2025-12-30,Delayed
6709,2025-07-31,2025-08-01,Delayed
6710,2025-04-22,2025-04-23,Delayed
6711,2024-10-22,2024-10-22,On-Time
6712,2022-12-20,2022-12-20,On-Time
6713,2024-11-18,2024-11-18,On-Time
6714,2023-08-14,2023-08-14,On-Time
6715,2024-09-11,2024-09-12,Delayed
6716,2023-12-12,2023-12-12,On-Time
6717,2022-10-28,2022-10-30,Delayed
6718,2025-12-16,2025-12-17,Delayed
6719,2023-01-18,2023-01-19,Delayed
6720,2022-10-22,2022-10-22,On-Time
6721,2022-08-07,2022-08-07,On-Time
6722,2023-12-09,2023-12-09,On-Time
6723,2025-11-13,2025-11-14,Delayed
6724,2022-11-06,2022-11-06,On-Time
6725,2024-03-09,2024-03-10,Delayed
6726,2022-08-01,2022-08-01,On-Time
6727,2023-04-19,2023-04-19,On-Time
6728,2025-11-14,2025-11-14,On-Time
6729,2024-08-05,2024-08-06,Delayed
6730,2024-09-15,2024-09-16,Delayed
6731,2025-08-12,2025-08-12,On-Time
6732,2025-05-21,2025-05-22,Delayed
6733,2024-12-01,2024-12-02,Delayed
6734,2022-12-30,2022-12-30,On-Time
6735,2022-06-19,2022-06-21,Delayed
6736,2025-09-28,2025-09-28,On-Time
6737,2025-11-30,2025-12-01,Delayed
6738,2025-09-28,2025-09-29,Delayed
6739,2023-06-19,2023-06-20,Delayed
6740,2025-11-01,2025-11-01,On-Time
6741,2022-08-09,2022-08-10,Delayed
6742,2025-12-28,2025-12-28,On-Time
6743,2024-01-15,2024-01-15,On-Time
6744,2025-07-11,2025-07-12,Delayed
6745,2024-03-19,2024-03-20,Delayed
6746,2025-05-08,2025-05-10,Delayed
6747,2024-11-10,2024-11-12,Delayed
6748,2022-08-17,2022-08-17,On-Time
6749,2022-07-25,2022-07-25,On-Time
6750,2023-03-24,2023-03-25,Delayed
6751,2024-12-29,2024-12-31,Delayed
6752,2024-11-12,2024-11-14,Delayed
6753,2022-09-18,2022-09-20,Delayed
6754,2023-07-09,2023-07-09,On-Time
6755,2022-03-20,2022-03-20,On-Time
6756,2024-12-10,2024-12-10,On-Time
6757,2025-08-05,2025-08-06,Delayed
6758,2022-04-26,2022-04-26,On-Time
6759,2024-08-13,2024-08-13,On-Time
6760,2022-02-27,2022-02-28,Delayed
6761,2025-11-14,2025-11-14,On-Time
6762,2022-07-08,2022-07-09,Delayed
6763,2022-07-04,2022-07-04,On-Time
6764,2024-11-04,2024-11-05,Delayed
6765,2023-10-24,2023-10-25,Delayed
6766,2023-06-15,2023-06-17,Delayed
6767,2023-10-18,2023-10-18,On-Time
6768,2023-11-14,2023-11-14,On-Time
6769,2025-03-13,2025-03-15,Delayed
6770,2025-10-20,2025-10-22,Delayed
6771,2022-12-18,2022-12-18,On-Time
6772,2025-06-27,2025-06-28,Delayed
6773,2022-09-16,2022-09-16,On-Time
6774,2025-08-26,2025-08-28,Delayed
6775,2025-04-24,2025-04-25,Delayed
6776,2024-01-28,2024-01-29,Delayed
6777,2025-09-09,2025-09-11,Delayed
6778,2023-07-03,2023-07-05,Delayed
6779,2023-01-17,2023-01-18,Delayed
6780,2024-03-12,2024-03-13,Delayed
6781,2022-09-23,2022-09-23,On-Time
6782,2024-10-22,2024-10-23,Delayed
6783,2025-04-21,2025-04-22,Delayed
6784,2023-11-29,2023-11-29,On-Time
6785,2025-04-09,2025-04-11,Delayed
6786,2023-11-15,2023-11-15,On-Time
6787,2025-08-08,2025-08-08,On-Time
6788,2025-05-23,2025-05-24,Delayed
6789,2022-12-02,2022-12-02,On-Time
6790,2024-10-16,2024-10-16,On-Time
6791,2022-11-23,2022-11-24,Delayed
6792,2024-11-16,2024-11-17,Delayed
6793,2025-11-25,2025-11-25,On-Time
6794,2023-07-16,2023-07-17,Delayed
6795,2024-08-27,2024-08-28,Delayed
6796,2025-07-26,2025-07-28,Delayed
6797,2025-09-09,2025-09-10,Delayed
6798,2024-10-29,2024-10-29,On-Time
6799,2024-12-30,2025-01-01,Delayed
6800,2023-12-21,2023-12-22,Delayed
6801,2025-10-16,2025-10-16,On-Time
6802,2022-03-31,2022-03-31,On-Time
6803,2025-05-05,2025-05-05,On-Time
6804,2023-11-19,2023-11-19,On-Time
6805,2024-04-03,2024-04-04,Delayed
6806,2022-10-05,2022-10-05,On-Time
6807,2023-03-07,2023-03-07,On-Time
6808,2022-07-10,2022-07-12,Delayed
6809,2024-12-05,2024-12-06,Delayed
6810,2023-12-02,2023-12-02,On-Time
6811,2022-07-27,2022-07-27,On-Time
6812,2023-09-24,2023-09-24,On-Time
6813,2024-12-20,2024-12-20,On-Time
6814,2022-04-02,2022-04-02,On-Time
6815,2025-12-05,2025-12-06,Delayed
6816,2023-03-26,2023-03-28,Delayed
6817,2022-10-20,2022-10-20,On-Time
6818,2024-09-20,2024-09-21,Delayed
6819,2025-08-26,2025-08-27,Delayed
6820,2022-05-31,2022-06-01,Delayed
6821,2022-12-29,2022-12-29,On-Time
6822,2025-09-13,2025-09-13,On-Time
6823,2022-09-11,2022-09-12,Delayed
6824,2025-07-30,2025-07-31,Delayed
6825,2025-11-02,2025-11-04,Delayed
6826,2025-04-20,2025-04-20,On-Time
6827,2023-06-26,2023-06-27,Delayed
6828,2022-08-25,2022-08-27,Delayed
6829,2024-08-24,2024-08-24,On-Time
6830,2023-04-14,2023-04-16,Delayed
6831,2022-02-16,2022-02-16,On-Time
6832,2022-12-20,2022-12-20,On-Time
6833,2023-12-08,2023-12-09,Delayed
6834,2024-11-07,2024-11-08,Delayed
6835,2023-09-20,2023-09-22,Delayed
6836,2025-11-22,2025-11-22,On-Time
6837,2023-08-21,2023-08-22,Delayed
6838,2025-05-21,2025-05-22,Delayed
6839,2025-10-31,2025-11-02,Delayed
6840,2022-02-24,2022-02-26,Delayed
6841,2025-09-09,2025-09-09,On-Time
6842,2024-12-07,2024-12-07,On-Time
6843,2025-01-27,2025-01-29,Delayed
6844,2025-10-25,2025-10-26,Delayed
6845,2025-08-27,2025-08-28,Delayed
6846,2024-05-04,2024-05-06,Delayed
6847,2023-08-30,2023-08-31,Delayed
6848,2022-11-21,2022-11-21,On-Time
6849,2025-03-23,2025-03-23,On-Time
6850,2025-08-17,2025-08-19,Delayed
6851,2025-10-10,2025-10-11,Delayed
6852,2024-12-15,2024-12-17,Delayed
6853,2022-03-11,2022-03-11,On-Time
6854,2023-07-26,2023-07-27,Delayed
6855,2025-12-02,2025-12-04,Delayed
6856,2025-06-30,2025-07-01,Delayed
6857,2022-11-26,2022-11-26,On-Time
6858,2023-09-28,2023-09-28,On-Time
6859,2022-10-20,2022-10-21,Delayed
6860,2023-09-24,2023-09-25,Delayed
6861,2025-02-07,2025-02-08,Delayed
6862,2022-09-08,2022-09-08,On-Time
6863,2024-08-18,2024-08-20,Delayed
6864,2023-10-09,2023-10-09,On-Time
6865,2023-01-29,2023-01-29,On-Time
6866,2025-12-15,2025-12-17,Delayed
6867,2024-05-16,2024-05-16,On-Time
6868,2024-11-10,2024-11-10,On-Time
6869,2023-11-19,2023-11-20,Delayed
6870,2022-05-26,2022-05-26,On-Time
6871,2024-05-31,2024-05-31,On-Time
6872,2023-06-23,2023-06-24,Delayed
6873,2025-07-06,2025-07-06,On-Time
6874,2025-10-27,2025-10-29,Delayed
6875,2022-06-13,2022-06-13,On-Time
6876,2025-11-21,2025-11-21,On-Time
6877,2022-09-24,2022-09-25,Delayed
6878,2025-08-05,2025-08-06,Delayed
6879,2023-05-24,2023-05-26,Delayed
6880,2022-12-02,2022-12-03,Delayed
6881,2022-11-22,2022-11-23,Delayed
6882,2022-08-12,2022-08-14,Delayed
6883,2024-08-25,2024-08-26,Delayed
6884,2025-12-22,2025-12-23,Delayed
6885,2025-08-16,2025-08-16,On-Time
6886,2023-05-07,2023-05-07,On-Time
6887,2023-05-11,2023-05-12,Delayed
6888,2025-10-20,2025-10-20,On-Time
6889,2022-12-13,2022-12-13,On-Time
6890,2023-10-10,2023-10-11,Delayed
6891,2022-10-05,2022-10-05,On-Time
6892,2023-01-29,2023-01-30,Delayed
6893,2025-11-13,2025-11-13,On-Time
6894,2024-11-03,2024-11-04,Delayed
6895,2023-12-13,2023-12-14,Delayed
6896,2023-08-14,2023-08-16,Delayed
6897,2022-03-20,2022-03-21,Delayed
6898,2025-12-09,2025-12-10,Delayed
6899,2025-10-28,2025-10-29,Delayed
6900,2022-11-04,2022-11-04,On-Time
6901,2024-08-22,2024-08-23,Delayed
6902,2023-12-18,2023-12-18,On-Time
6903,2024-01-13,2024-01-13,On-Time
6904,2023-03-11,2023-03-11,On-Time
6905,2024-09-26,2024-09-28,Delayed
6906,2022-10-26,2022-10-27,Delayed
6907,2024-11-26,2024-11-28,Delayed
6908,2022-04-12,2022-04-12,On-Time
6909,2025-09-07,2025-09-09,Delayed
6910,2022-06-25,2022-06-25,On-Time
6911,2024-11-29,2024-11-29,On-Time
6912,2025-11-24,2025-11-25,Delayed
6913,2022-06-11,2022-06-11,On-Time
6914,2023-04-22,2023-04-23,Delayed
6915,2023-05-23,2023-05-24,Delayed
6916,2024-06-22,2024-06-24,Delayed
6917,2025-07-21,2025-07-22,Delayed
6918,2025-04-07,2025-04-08,Delayed
6919,2023-12-23,2023-12-23,On-Time
6920,2023-10-17,2023-10-17,On-Time
6921,2022-03-30,2022-03-31,Delayed
6922,2025-06-10,2025-06-10,On-Time
6923,2024-12-10,2024-12-12,Delayed
6924,2022-09-11,2022-09-13,Delayed
6925,2024-12-19,2024-12-21,Delayed
6926,2024-07-11,2024-07-13,Delayed
6927,2024-05-18,2024-05-20,Delayed
6928,2022-12-23,2022-12-25,Delayed
6929,2024-11-06,2024-11-06,On-Time
6930,2022-11-26,2022-11-27,Delayed
6931,2025-11-10,2025-11-11,Delayed
6932,2025-10-12,2025-10-13,Delayed
6933,2023-12-11,2023-12-12,Delayed
6934,2023-10-17,2023-10-18,Delayed
6935,2023-07-17,2023-07-18,Delayed
6936,2022-08-26,2022-08-26,On-Time
6937,2023-10-10,2023-10-10,On-Time
6938,2024-04-22,2024-04-23,Delayed
6939,2025-12-20,2025-12-20,On-Time
6940,2023-12-26,2023-12-28,Delayed
6941,2022-09-18,2022-09-18,On-Time
6942,2025-06-03,2025-06-03,On-Time
6943,2022-01-11,2022-01-12,Delayed
6944,2023-06-15,2023-06-17,Delayed
6945,2025-11-08,2025-11-09,Delayed
6946,2022-03-28,2022-03-28,On-Time
6947,2022-11-11,2022-11-12,Delayed
6948,2024-01-18,2024-01-18,On-Time
6949,2025-12-09,2025-12-10,Delayed
6950,2022-04-27,2022-04-29,Delayed
6951,2024-11-21,2024-11-21,On-Time
6952,2025-06-10,2025-06-11,Delayed
6953,2022-08-08,2022-08-09,Delayed
6954,2024-09-02,2024-09-04,Delayed
6955,2024-12-16,2024-12-17,Delayed
6956,2025-02-14,2025-02-15,Delayed
6957,2022-01-31,2022-02-01,Delayed
6958,2023-10-05,2023-10-05,On-Time
6959,2025-05-01,2025-05-03,Delayed
6960,2024-10-26,2024-10-28,Delayed
6961,2025-02-14,2025-02-16,Delayed
6962,2022-11-15,2022-11-16,Delayed
6963,2023-12-29,2023-12-31,Delayed
6964,2025-08-20,2025-08-20,On-Time
6965,2024-12-31,2024-12-31,On-Time
6966,2025-11-13,2025-11-13,On-Time
6967,2022-07-20,2022-07-20,On-Time
6968,2023-08-23,2023-08-23,On-Time
6969,2022-09-11,2022-09-12,Delayed
6970,2025-11-06,2025-11-07,Delayed
6971,2025-02-13,2025-02-14,Delayed
6972,2022-12-12,2022-12-12,On-Time
6973,2024-12-13,2024-12-13,On-Time
6974,2022-01-27,2022-01-29,Delayed
6975,2022-10-19,2022-10-20,Delayed
6976,2025-10-16,2025-10-17,Delayed
6977,2023-08-09,2023-08-10,Delayed
6978,2025-03-06,2025-03-06,On-Time
6979,2022-12-15,2022-12-17,Delayed
6980,2024-03-03,2024-03-03,On-Time
6981,2023-09-29,2023-09-29,On-Time
6982,2022-10-31,2022-11-02,Delayed
6983,2022-09-03,2022-09-03,On-Time
6984,2024-09-20,2024-09-21,Delayed
6985,2024-12-28,2024-12-29,Delayed
6986,2023-07-14,2023-07-15,Delayed
6987,2022-09-21,2022-09-21,On-Time
6988,2023-08-07,2023-08-08,Delayed
6989,2024-10-29,2024-10-31,Delayed
6990,2025-09-03,2025-09-04,Delayed
6991,2024-07-24,2024-07-25,Delayed
6992,2024-10-22,2024-10-23,Delayed
6993,2024-12-14,2024-12-16,Delayed
6994,2025-09-28,2025-09-29,Delayed
6995,2025-12-04,2025-12-04,On-Time
6996,2025-08-05,2025-08-05,On-Time
6997,2023-11-12,2023-11-12,On-Time
6998,2024-05-22,2024-05-23,Delayed
6999,2024-09-16,2024-09-16,On-Time
7000,2023-10-11,2023-10-12,Delayed
7001,2023-11-21,2023-11-23,Delayed
7002,2025-11-07,2025-11-08,Delayed
7003,2022-07-22,2022-07-22,On-Time
7004,2023-09-23,2023-09-24,Delayed
7005,2024-08-30,2024-08-30,On-Time
7006,2023-11-14,2023-11-15,Delayed
7007,2024-09-16,2024-09-18,Delayed
7008,2025-07-18,2025-07-19,Delayed
7009,2024-11-17,2024-11-19,Delayed
7010,2025-11-28,2025-11-30,Delayed
7011,2025-09-19,2025-09-19,On-Time
7012,2024-10-28,2024-10-29,Delayed
7013,2025-12-23,2025-12-24,Delayed
7014,2023-01-16,2023-01-17,Delayed
7015,2024-07-29,2024-07-29,On-Time
7016,2023-06-22,2023-06-23,Delayed
7017,2023-04-21,2023-04-22,Delayed
7018,2024-10-23,2024-10-23,On-Time
7019,2023-11-13,2023-11-13,On-Time
7020,2022-05-25,2022-05-25,On-Time
7021,2022-06-21,2022-06-22,Delayed
7022,2025-04-29,2025-04-30,Delayed
7023,2023-05-25,2023-05-26,Delayed
7024,2023-01-15,2023-01-15,On-Time
7025,2022-12-14,2022-12-14,On-Time
7026,2025-04-23,2025-04-23,On-Time
7027,2023-11-09,2023-11-09,On-Time
7028,2025-11-30,2025-11-30,On-Time
7029,2023-11-22,2023-11-24,Delayed
7030,2022-11-07,2022-11-07,On-Time
7031,2023-08-26,2023-08-28,Delayed
7032,2025-08-31,2025-09-01,Delayed
7033,2022-08-30,2022-08-30,On-Time
7034,2023-09-17,2023-09-17,On-Time
7035,2022-11-21,2022-11-21,On-Time
7036,2025-03-19,2025-03-20,Delayed
7037,2025-03-31,2025-04-02,Delayed
7038,2025-07-09,2025-07-10,Delayed
7039,2023-12-22,2023-12-23,Delayed
7040,2023-09-17,2023-09-18,Delayed
7041,2023-11-11,2023-11-13,Delayed
7042,2025-10-28,2025-10-29,Delayed
7043,2023-04-27,2023-04-27,On-Time
7044,2022-11-09,2022-11-09,On-Time
7045,2022-11-13,2022-11-14,Delayed
7046,2025-07-10,2025-07-10,On-Time
7047,2023-08-26,2023-08-27,Delayed
7048,2022-08-28,2022-08-30,Delayed
7049,2023-09-10,2023-09-10,On-Time
7050,2025-12-30,2025-12-30,On-Time
7051,2025-10-28,2025-10-29,Delayed
7052,2025-07-24,2025-07-24,On-Time
7053,2024-12-09,2024-12-10,Delayed
7054,2023-06-28,2023-06-29,Delayed
