order_item_id,order_id,product_id,seller_id,quantity,selling_price,discount,item_status,tax_amount,margin
15191,7603,293,50,5,4083.66,697.21,Delivered,408.37,1700.93
15192,7604,270,49,5,1579.18,456.42,Delivered,157.92,-1069.71
15193,7605,95,16,3,4224.06,768.8,Returned,422.41,2003.36
15194,7606,454,16,1,3998.41,19.87,Cancelled,399.84,376.64
15195,7606,312,14,3,2476.64,313.92,Cancelled,247.66,2104.18
15196,7606,67,49,2,2337.09,623.69,Cancelled,233.71,-1508.54
15197,7607,226,36,3,4756.18,212.76,Delivered,475.62,2478.8
15198,7607,110,14,4,1567.45,13.03,Cancelled,156.74,1098.54
15199,7607,335,38,3,1378.04,466.18,Cancelled,137.8,1284.75
15200,7608,218,46,5,1778.69,488.63,Delivered,177.87,-739.85
15201,7609,332,23,2,855.44,15.05,Returned,85.54,-274.16
15202,7609,476,8,2,2864.77,186.57,Returned,286.48,-148.76
15203,7609,404,47,1,1967.22,139.97,Returned,196.72,1848.51
15204,7610,235,42,1,3913.64,172.19,Returned,391.36,3737.67
15205,7611,81,31,5,429.58,148.09,Cancelled,42.96,-651.5
15206,7612,319,7,4,1609.78,52.88,Cancelled,160.98,1438.76
15207,7613,481,23,1,1086.7,41.11,Delivered,108.67,-2227.28
15208,7613,409,18,2,4366.2,559.01,Delivered,436.62,642.37
15209,7614,79,49,2,202.33,62.86,Returned,20.23,-809.27
15210,7615,235,12,3,3256.15,829.68,Cancelled,325.62,3080.18
15211,7615,106,28,5,2658.92,51.19,Cancelled,265.89,-1332.83
15212,7615,88,18,5,2326.78,86.99,Delivered,232.68,14.84
15213,7616,62,3,1,3632.24,631.03,Returned,363.22,704.72
15214,7617,424,21,3,3794.35,532.0,Cancelled,379.44,1776.93
15215,7617,154,31,2,1635.48,67.54,Cancelled,163.55,726.27
15216,7618,235,23,5,3432.95,652.88,Cancelled,343.3,3256.98
15217,7618,470,15,4,1685.82,597.38,Cancelled,168.58,50.54
15218,7618,322,33,4,3133.02,980.32,Delivered,313.3,1505.46
15219,7619,123,14,4,2484.1,557.27,Delivered,248.41,2004.86
15220,7619,241,33,5,409.06,119.78,Cancelled,40.91,-1832.59
15221,7619,102,43,2,2503.41,768.89,Delivered,250.34,1305.52
15222,7620,360,42,3,2841.47,854.16,Returned,284.15,-183.55
15223,7620,158,25,1,875.14,312.51,Returned,87.51,-2668.37
15224,7620,391,26,2,1172.37,460.05,Cancelled,117.24,902.97
15225,7621,243,37,1,2355.24,276.06,Cancelled,235.52,140.88
15226,7621,36,42,3,4198.3,189.18,Delivered,419.83,3302.65
15227,7621,322,20,4,4017.2,96.14,Delivered,401.72,2389.64
15228,7622,167,28,5,3809.27,633.43,Returned,380.93,3396.92
15229,7622,11,22,1,1927.22,8.7,Returned,192.72,-452.75
15230,7623,467,15,1,4547.07,15.38,Returned,454.71,4469.73
15231,7623,1,19,3,2850.12,96.64,Delivered,285.01,2549.59
15232,7624,137,15,4,4306.85,666.37,Delivered,430.69,3015.87
15233,7625,288,10,2,4227.48,623.36,Returned,422.75,744.62
15234,7625,395,43,5,1787.59,185.54,Cancelled,178.76,-1205.46
15235,7625,313,39,2,4635.01,95.62,Delivered,463.5,3249.3
15236,7626,91,27,1,3492.99,813.94,Cancelled,349.3,2286.17
15237,7627,426,49,4,3009.62,32.16,Returned,300.96,2881.24
15238,7627,499,26,5,2008.36,265.95,Delivered,200.84,-496.83
15239,7628,113,30,2,3991.29,304.34,Cancelled,399.13,652.31
15240,7628,171,12,1,2271.41,5.72,Returned,227.14,-1559.25
15241,7628,407,43,4,1854.21,381.17,Returned,185.42,-934.11
15242,7629,461,2,4,107.61,27.37,Returned,10.76,-142.05
15243,7630,354,15,3,3192.96,1024.35,Returned,319.3,-45.21
15244,7631,385,22,4,2071.4,196.23,Cancelled,207.14,-695.9
15245,7631,144,13,1,297.99,73.99,Cancelled,29.8,-712.89
15246,7631,314,37,4,1333.63,172.92,Delivered,133.36,-2337.35
15247,7632,304,17,4,1144.7,266.08,Returned,114.47,-1818.05
15248,7632,46,36,4,2703.63,632.72,Cancelled,270.36,-1168.82
15249,7632,77,39,4,826.33,271.49,Delivered,82.63,-2013.87
15250,7633,453,20,1,2627.39,266.22,Delivered,262.74,1709.6
15251,7633,194,9,4,2417.12,772.16,Cancelled,241.71,-333.95
15252,7634,371,15,1,2821.79,418.06,Cancelled,282.18,2021.27
15253,7634,334,37,5,4542.5,62.13,Cancelled,454.25,2404.69
15254,7635,38,41,3,3128.17,720.6,Returned,312.82,841.97
15255,7635,105,48,1,604.56,44.2,Delivered,60.46,-2496.21
15256,7635,366,1,2,2599.91,749.44,Returned,259.99,-511.14
15257,7636,460,26,1,2556.7,404.39,Delivered,255.67,2149.22
15258,7636,306,15,5,1540.99,348.66,Cancelled,154.1,-878.88
15259,7637,113,3,5,3684.43,611.2,Delivered,368.44,345.45
15260,7638,254,26,4,1689.13,147.65,Returned,168.91,-1239.95
15261,7639,42,21,3,4934.98,44.73,Cancelled,493.5,3907.07
15262,7639,335,40,1,1440.49,403.73,Returned,144.05,1347.2
15263,7640,16,1,3,3149.86,605.33,Cancelled,314.99,1263.04
15264,7641,292,45,2,2650.24,140.68,Cancelled,265.02,-169.7
15265,7641,214,32,3,1324.75,269.21,Returned,132.48,-2363.14
15266,7642,340,11,5,3216.53,931.61,Delivered,321.65,2127.07
15267,7643,499,50,4,1840.67,433.64,Returned,184.07,-664.52
15268,7643,275,13,3,3740.92,406.83,Cancelled,374.09,1808.86
15269,7643,368,48,1,2364.07,928.2,Cancelled,236.41,1353.53
15270,7644,70,22,5,2345.87,301.28,Delivered,234.59,-1568.44
15271,7644,153,34,2,2825.95,161.08,Cancelled,282.59,-273.36
15272,7644,81,7,3,416.85,160.82,Cancelled,41.68,-664.23
15273,7645,489,2,5,1621.34,286.11,Returned,162.13,1269.19
15274,7645,437,42,1,4287.05,697.85,Cancelled,428.71,1997.44
15275,7646,292,36,1,2759.99,30.93,Cancelled,276.0,-59.95
15276,7646,415,23,1,425.08,63.05,Cancelled,42.51,-3451.22
15277,7646,88,19,4,2342.13,71.64,Returned,234.21,30.19
15278,7647,238,38,5,2174.4,269.0,Returned,217.44,961.98
15279,7648,86,42,2,1994.33,514.22,Cancelled,199.43,256.23
15280,7648,151,43,3,1211.21,65.63,Returned,121.12,474.18
15281,7649,326,49,3,2780.23,23.15,Returned,278.02,1989.6
15282,7650,325,26,1,229.37,62.69,Delivered,22.94,-3652.42
15283,7651,316,27,4,3185.28,44.68,Returned,318.53,667.91
15284,7651,109,26,5,1085.96,195.94,Cancelled,108.6,-2852.06
15285,7651,450,28,3,846.37,100.93,Cancelled,84.64,-987.3
15286,7652,265,33,1,1931.78,586.62,Cancelled,193.18,-7.47
15287,7653,136,23,5,1166.6,278.39,Returned,116.66,-79.29
15288,7654,451,10,4,4008.65,852.11,Returned,400.86,312.5
15289,7654,406,29,4,4848.97,127.48,Delivered,484.9,1392.34
15290,7655,224,37,1,1544.41,41.36,Delivered,154.44,-806.12
15291,7655,400,47,1,335.49,32.67,Cancelled,33.55,-3578.81
15292,7656,112,25,3,1065.51,109.03,Cancelled,106.55,-2394.2
15293,7656,492,5,1,3377.01,236.98,Cancelled,337.7,269.08
15294,7656,313,47,5,4179.51,551.12,Returned,417.95,2793.8
15295,7657,131,12,1,2171.48,781.81,Delivered,217.15,2056.45
15296,7657,354,26,1,3471.89,745.42,Cancelled,347.19,233.72
15297,7658,135,6,1,4719.12,1.2,Cancelled,471.91,2690.86
15298,7658,328,44,2,3549.56,423.16,Returned,354.96,3419.0
15299,7659,426,21,2,2911.9,129.88,Returned,291.19,2783.52
15300,7660,173,8,1,844.52,261.47,Returned,84.45,-2601.45
15301,7661,176,45,5,3070.34,293.75,Delivered,307.03,2279.34
15302,7661,151,25,3,1214.72,62.12,Cancelled,121.47,477.69
15303,7661,425,6,2,3624.75,535.94,Delivered,362.48,300.93
15304,7662,40,5,4,4100.97,658.15,Delivered,410.1,1825.81
15305,7663,147,12,4,429.56,155.99,Delivered,42.96,-2149.59
15306,7664,386,37,1,1852.04,291.79,Cancelled,185.2,-1202.9
15307,7664,464,27,2,4618.73,110.5,Delivered,461.87,3091.74
15308,7665,205,45,4,1994.92,731.51,Cancelled,199.49,-479.38
15309,7665,430,16,3,2023.67,531.8,Returned,202.37,-1499.64
15310,7665,453,48,5,2484.78,408.83,Returned,248.48,1566.99
15311,7666,483,39,2,2367.58,702.2,Delivered,236.76,386.85
15312,7666,132,8,4,1646.82,307.49,Cancelled,164.68,-2292.16
15313,7667,58,34,1,1121.63,148.44,Returned,112.16,-1616.39
15314,7667,185,45,5,1171.41,415.53,Delivered,117.14,-2258.62
15315,7667,305,36,2,2715.57,933.12,Cancelled,271.56,1641.98
15316,7668,471,7,4,3331.58,534.66,Delivered,333.16,1494.07
15317,7668,495,9,4,1612.08,543.66,Cancelled,161.21,1298.08
15318,7668,275,35,2,3070.56,1077.19,Cancelled,307.06,1138.5
15319,7669,479,50,4,985.74,315.72,Returned,98.57,-586.06
15320,7669,114,22,3,2326.46,250.13,Delivered,232.65,-1205.48
15321,7669,180,29,1,2724.45,163.01,Cancelled,272.44,1661.13
15322,7670,262,35,5,3729.53,740.64,Delivered,372.95,2336.58
15323,7670,214,24,3,1220.75,373.21,Returned,122.08,-2467.14
15324,7670,495,13,4,1675.98,479.76,Returned,167.6,1361.98
15325,7671,204,18,2,1340.99,275.17,Returned,134.1,-1238.76
15326,7672,105,12,1,485.08,163.68,Cancelled,48.51,-2615.69
15327,7673,415,19,1,425.59,62.54,Delivered,42.56,-3450.71
15328,7674,192,5,1,3567.55,154.14,Cancelled,356.76,2380.65
15329,7674,456,1,4,1660.21,56.35,Delivered,166.02,187.08
15330,7674,328,21,4,3761.27,211.45,Cancelled,376.13,3630.71
15331,7675,476,40,5,2987.8,63.54,Returned,298.78,-25.73
15332,7675,286,35,2,4712.08,96.89,Delivered,471.21,4091.39
15333,7675,499,49,4,1601.28,673.03,Returned,160.13,-903.91
15334,7676,169,20,4,3756.8,1122.33,Delivered,375.68,2501.23
15335,7676,353,38,1,305.97,107.3,Returned,30.6,-1687.24
15336,7677,109,9,3,900.7,381.2,Delivered,90.07,-3037.32
15337,7677,282,38,2,4000.97,48.19,Returned,400.1,340.01
15338,7678,294,21,4,1326.86,508.1,Delivered,132.69,122.02
15339,7678,368,45,4,2711.47,580.8,Cancelled,271.15,1700.93
15340,7678,348,13,1,2066.04,31.89,Cancelled,206.6,803.34
15341,7679,290,2,4,2933.74,238.06,Returned,293.37,2298.53
15342,7679,84,23,2,3426.46,439.11,Returned,342.65,-195.26
15343,7680,362,12,3,2462.05,408.3,Delivered,246.21,1752.67
15344,7680,396,17,5,3429.62,935.12,Returned,342.96,2467.57
15345,7681,87,43,3,1656.57,300.18,Delivered,165.66,-1314.66
15346,7681,153,39,1,2376.16,610.87,Delivered,237.62,-723.15
15347,7682,483,28,5,2237.09,832.69,Returned,223.71,256.36
15348,7682,434,19,4,4898.6,82.87,Delivered,489.86,1074.84
15349,7683,369,11,5,209.61,32.68,Returned,20.96,-1561.76
15350,7683,40,22,2,4033.69,725.43,Returned,403.37,1758.53
15351,7683,247,32,4,2387.64,377.24,Cancelled,238.76,-951.88
15352,7684,151,29,5,1236.05,40.79,Returned,123.6,499.02
15353,7684,146,17,3,1107.4,37.39,Cancelled,110.74,511.84
15354,7684,289,32,4,911.24,18.53,Cancelled,91.12,660.52
15355,7685,16,18,3,3188.14,567.05,Delivered,318.81,1301.32
15356,7686,157,25,4,2229.34,953.82,Cancelled,222.93,-1511.57
15357,7686,373,29,4,178.92,6.95,Cancelled,17.89,-294.9
15358,7686,468,38,5,3080.56,341.39,Cancelled,308.06,1330.42
15359,7687,135,20,2,3990.49,729.83,Cancelled,399.05,1962.23
15360,7688,320,12,1,2960.1,717.86,Returned,296.01,1730.47
15361,7688,104,36,1,2206.84,135.36,Returned,220.68,1515.28
15362,7689,322,1,3,3520.24,593.1,Cancelled,352.02,1892.68
15363,7689,252,19,3,1937.5,703.38,Returned,193.75,1873.14
15364,7689,326,47,4,2743.36,60.02,Cancelled,274.34,1952.73
15365,7690,467,18,5,4549.21,13.24,Cancelled,454.92,4471.87
15366,7690,256,38,1,809.96,84.96,Returned,81.0,-686.15
15367,7690,371,22,2,3187.74,52.11,Delivered,318.77,2387.22
15368,7691,249,47,3,4089.61,623.0,Returned,408.96,3744.57
15369,7692,387,33,4,1270.04,433.6,Returned,127.0,290.03
15370,7692,449,25,2,2324.21,414.87,Returned,232.42,-1269.2
15371,7693,323,31,2,2597.84,24.24,Cancelled,259.78,1357.44
15372,7693,270,41,2,1868.47,167.13,Delivered,186.85,-780.42
15373,7694,69,13,3,3182.31,1091.7,Cancelled,318.23,1267.66
15374,7694,405,4,5,239.66,48.13,Cancelled,23.97,-1057.78
15375,7694,312,47,3,2029.43,761.13,Delivered,202.94,1656.97
15376,7695,19,16,4,397.1,124.16,Cancelled,39.71,-2472.91
15377,7696,133,38,5,1116.63,478.45,Delivered,111.66,-2163.89
15378,7696,475,20,4,3885.58,267.55,Returned,388.56,3798.39
15379,7697,495,34,1,1628.68,527.06,Cancelled,162.87,1314.68
15380,7697,222,19,4,3478.25,1483.39,Delivered,347.83,2202.32
15381,7698,133,33,2,1396.28,198.8,Returned,139.63,-1884.24
15382,7698,485,24,5,931.15,136.19,Delivered,93.12,-2281.55
15383,7699,153,49,1,2833.65,153.38,Cancelled,283.36,-265.66
15384,7700,289,39,3,698.01,231.76,Cancelled,69.8,447.29
15385,7700,155,33,3,3579.62,583.86,Delivered,357.96,2838.41
15386,7701,252,26,2,1939.3,701.58,Returned,193.93,1874.94
15387,7702,392,15,1,1069.03,380.42,Returned,106.9,976.92
15388,7702,137,29,1,3900.57,1072.65,Delivered,390.06,2609.59
15389,7702,355,3,4,603.21,48.22,Delivered,60.32,-1072.71
15390,7703,372,1,3,1761.18,503.7,Cancelled,176.12,-447.66
15391,7703,133,5,1,1566.05,29.03,Cancelled,156.61,-1714.47
15392,7703,92,17,3,2055.11,13.91,Cancelled,205.51,606.93
15393,7704,285,27,4,3685.92,611.16,Delivered,368.59,1653.97
15394,7705,263,30,2,1634.58,39.91,Delivered,163.46,-1940.32
15395,7705,254,14,4,1671.45,165.33,Returned,167.14,-1257.63
15396,7706,383,8,2,941.94,210.92,Returned,94.19,-560.75
15397,7707,328,11,5,3650.24,322.48,Cancelled,365.02,3519.68
15398,7708,410,20,5,869.64,165.45,Returned,86.96,-1991.06
15399,7709,45,28,1,4172.73,313.71,Cancelled,417.27,2885.01
15400,7709,84,41,5,2865.87,999.7,Cancelled,286.59,-755.85
15401,7710,59,5,4,3502.56,1309.05,Delivered,350.26,1793.81
15402,7710,229,33,1,4010.54,137.37,Cancelled,401.05,458.86
15403,7710,206,17,3,1541.64,434.73,Delivered,154.16,-1130.98
15404,7711,45,45,1,3410.07,1076.37,Delivered,341.01,2122.35
15405,7711,94,16,1,3180.81,253.74,Cancelled,318.08,-68.92
15406,7711,194,46,5,2650.66,538.62,Cancelled,265.07,-100.41
15407,7712,177,14,2,2350.88,894.15,Delivered,235.09,1685.35
15408,7713,58,21,1,1260.73,9.34,Delivered,126.07,-1477.29
15409,7713,416,31,5,547.03,34.0,Returned,54.7,151.52
15410,7714,204,13,5,1450.25,165.91,Cancelled,145.02,-1129.5
15411,7714,473,21,5,748.93,133.09,Returned,74.89,251.08
15412,7714,24,29,3,1725.7,55.25,Cancelled,172.57,159.9
15413,7715,391,13,5,1554.12,78.3,Delivered,155.41,1284.72
15414,7716,309,31,3,1650.91,69.9,Returned,165.09,-570.32
15415,7716,185,41,3,1457.19,129.75,Cancelled,145.72,-1972.84
15416,7717,393,38,5,2363.13,46.14,Returned,236.31,-1233.13
15417,7718,22,13,1,2602.52,845.07,Returned,260.25,-1072.41
15418,7719,94,19,2,3077.44,357.11,Cancelled,307.74,-172.29
15419,7719,84,4,4,2990.8,874.77,Returned,299.08,-630.92
15420,7719,264,22,2,1633.79,96.43,Cancelled,163.38,538.57
15421,7720,56,45,2,1901.04,228.93,Cancelled,190.1,-1320.49
15422,7720,14,6,4,4269.88,173.69,Cancelled,426.99,1414.84
15423,7721,450,21,5,784.32,162.98,Delivered,78.43,-1049.35
15424,7722,281,31,2,614.29,148.76,Returned,61.43,-2076.66
15425,7722,130,50,1,3667.64,73.24,Cancelled,366.76,858.67
15426,7723,287,1,1,844.82,183.45,Cancelled,84.48,266.47
15427,7724,154,35,4,1491.65,211.37,Returned,149.17,582.44
15428,7724,389,50,4,2679.88,842.87,Cancelled,267.99,297.73
15429,7724,312,35,4,2208.6,581.96,Cancelled,220.86,1836.14
15430,7725,60,1,2,2849.34,1096.53,Cancelled,284.93,1191.28
15431,7726,230,30,3,3118.33,653.18,Returned,311.83,-158.82
15432,7726,262,42,5,3423.18,1046.99,Returned,342.32,2030.23
15433,7727,338,13,3,801.6,83.28,Cancelled,80.16,-1074.39
15434,7728,442,12,2,825.14,95.16,Cancelled,82.51,-2209.92
15435,7728,175,22,4,137.73,33.55,Returned,13.77,-305.32
15436,7729,102,37,2,2787.94,484.36,Cancelled,278.79,1590.05
15437,7729,428,45,4,3912.07,942.92,Returned,391.21,293.75
15438,7730,65,16,3,2137.18,903.11,Returned,213.72,-1173.96
15439,7730,256,27,5,716.55,178.37,Delivered,71.66,-779.56
15440,7731,460,24,1,2222.88,738.21,Returned,222.29,1815.4
15441,7731,295,42,1,358.99,16.5,Returned,35.9,-1401.96
15442,7732,372,42,4,1952.99,311.89,Delivered,195.3,-255.85
15443,7732,264,31,5,1389.14,341.08,Returned,138.91,293.92
15444,7733,419,9,3,4266.99,446.73,Delivered,426.7,1600.72
15445,7733,379,36,5,2145.52,315.08,Delivered,214.55,-746.54
15446,7733,449,6,4,2633.57,105.51,Returned,263.36,-959.84
15447,7734,106,28,1,2709.29,0.82,Returned,270.93,-1282.46
15448,7734,278,28,3,4358.37,556.28,Returned,435.84,3683.89
15449,7734,338,29,1,733.65,151.23,Returned,73.36,-1142.34
15450,7735,57,4,5,3223.31,0.43,Delivered,322.33,966.12
15451,7736,69,6,4,3692.27,581.74,Cancelled,369.23,1777.62
15452,7736,463,4,3,492.08,49.53,Returned,49.21,-2669.62
15453,7737,467,23,1,3948.77,613.68,Cancelled,394.88,3871.43
15454,7737,2,19,5,846.34,135.42,Returned,84.63,-937.42
15455,7737,78,18,1,3137.25,73.67,Delivered,313.73,1881.4
15456,7738,44,47,2,2332.77,885.77,Returned,233.28,1999.96
15457,7738,203,22,4,3386.51,46.76,Cancelled,338.65,1372.67
15458,7738,209,9,3,3058.06,1145.94,Delivered,305.81,1983.23
15459,7739,188,13,1,2980.36,981.87,Delivered,298.04,1100.71
15460,7740,332,31,3,843.23,27.26,Cancelled,84.32,-286.37
15461,7740,216,20,2,793.88,318.17,Returned,79.39,200.09
15462,7741,2,15,2,972.43,9.33,Returned,97.24,-811.33
15463,7741,376,20,2,3398.07,1213.37,Delivered,339.81,2865.37
15464,7741,81,1,1,415.12,162.55,Returned,41.51,-665.96
15465,7742,170,2,4,2663.75,0.79,Returned,266.38,917.45
15466,7742,72,32,4,2273.11,307.29,Delivered,227.31,-1183.02
15467,7743,104,39,2,2026.29,315.91,Returned,202.63,1334.73
15468,7743,475,41,4,4050.55,102.58,Delivered,405.06,3963.36
15469,7744,71,5,2,339.4,64.15,Cancelled,33.94,-3225.52
15470,7744,379,46,4,2042.24,418.36,Returned,204.22,-849.82
15471,7745,164,6,4,829.83,221.42,Returned,82.98,-2234.33
15472,7746,243,17,2,2122.21,509.09,Delivered,212.22,-92.15
15473,7747,233,14,1,3692.0,47.09,Returned,369.2,249.51
15474,7747,370,24,1,3698.15,823.75,Cancelled,369.82,3354.93
15475,7747,198,47,5,2803.77,766.91,Returned,280.38,487.24
15476,7748,360,13,2,3466.51,229.12,Cancelled,346.65,441.49
15477,7748,371,38,2,2900.1,339.75,Cancelled,290.01,2099.58
15478,7749,273,16,2,3125.29,512.97,Returned,312.53,-214.23
15479,7749,362,41,1,2846.5,23.85,Cancelled,284.65,2137.12
15480,7750,226,2,5,4950.11,18.83,Cancelled,495.01,2672.73
15481,7750,406,49,4,3860.27,1116.18,Cancelled,386.03,403.64
15482,7751,3,23,5,4516.88,438.66,Delivered,451.69,3889.2
15483,7752,21,9,4,460.96,21.83,Returned,46.1,380.14
15484,7752,204,36,2,1381.21,234.95,Returned,138.12,-1198.54
15485,7753,54,40,3,992.24,46.2,Cancelled,99.22,-857.82
15486,7754,459,31,2,2430.05,392.84,Delivered,243.01,920.85
15487,7755,207,32,1,3464.06,945.08,Returned,346.41,3389.64
15488,7756,477,49,1,1050.45,86.87,Delivered,105.05,-2473.02
15489,7756,89,37,5,2606.99,999.15,Cancelled,260.7,2112.24
15490,7756,428,29,2,4675.23,179.76,Cancelled,467.52,1056.91
15491,7757,233,4,4,3409.93,329.16,Delivered,340.99,-32.56
15492,7758,209,24,1,4100.46,103.54,Delivered,410.05,3025.63
15493,7758,185,21,5,1520.03,66.91,Delivered,152.0,-1910.0
15494,7759,414,9,3,4217.35,367.98,Delivered,421.74,2188.76
15495,7759,472,50,3,3057.41,605.44,Delivered,305.74,2087.2
15496,7760,330,4,2,804.35,55.39,Returned,80.44,-1019.69
15497,7761,299,8,5,1213.82,167.09,Delivered,121.38,1035.47
15498,7761,379,40,2,1896.43,564.17,Delivered,189.64,-995.63
15499,7761,421,1,5,2491.24,176.18,Delivered,249.12,41.92
15500,7762,186,31,5,3607.81,163.63,Returned,360.78,3440.1
15501,7763,262,6,4,3820.51,649.66,Delivered,382.05,2427.56
15502,7763,317,8,1,1465.15,337.03,Returned,146.52,-111.09
15503,7764,184,16,1,1375.24,340.32,Delivered,137.52,-2030.58
15504,7764,379,43,4,2286.99,173.61,Cancelled,228.7,-605.07
15505,7764,54,47,3,850.77,187.67,Cancelled,85.08,-999.29
15506,7765,488,17,1,4268.67,440.21,Delivered,426.87,1766.5
15507,7765,256,28,5,716.13,178.79,Delivered,71.61,-779.98
15508,7766,437,32,4,4757.7,227.2,Delivered,475.77,2468.09
15509,7767,435,6,1,1634.77,164.16,Cancelled,163.48,-165.23
15510,7767,32,26,4,2145.45,816.17,Cancelled,214.54,2.9
15511,7767,320,17,1,3665.68,12.28,Delivered,366.57,2436.05
15512,7768,419,34,3,4570.64,143.08,Cancelled,457.06,1904.37
15513,7769,8,45,1,3254.56,109.18,Delivered,325.46,1497.9
15514,7770,458,36,2,1284.43,42.26,Returned,128.44,-894.4
15515,7770,238,48,3,2346.74,96.66,Returned,234.67,1134.32
15516,7771,195,39,4,2130.79,700.65,Cancelled,213.08,-851.21
15517,7771,228,40,2,3488.09,277.42,Delivered,348.81,2783.45
15518,7771,413,24,3,4677.45,198.24,Cancelled,467.74,1702.93
15519,7772,390,4,5,1705.15,46.6,Returned,170.52,760.79
15520,7772,176,22,1,2780.59,583.5,Delivered,278.06,1989.59
15521,7773,150,7,3,2425.34,483.44,Delivered,242.53,-1131.45
15522,7774,398,31,3,3399.8,95.69,Cancelled,339.98,1432.72
15523,7774,145,14,4,1306.7,505.44,Returned,130.67,725.55
15524,7775,376,20,1,3772.17,839.27,Returned,377.22,3239.47
15525,7775,347,11,4,2383.94,502.44,Returned,238.39,-540.07
15526,7775,298,11,2,312.95,122.17,Returned,31.3,-1137.16
15527,7776,356,7,3,2571.03,393.67,Returned,257.1,1675.25
15528,7776,492,32,3,3597.37,16.62,Returned,359.74,489.44
15529,7777,129,8,5,2439.18,877.7,Cancelled,243.92,-1462.38
15530,7778,313,28,5,4257.58,473.05,Delivered,425.76,2871.87
15531,7778,183,5,2,189.15,30.88,Returned,18.92,114.98
15532,7778,15,10,2,1890.79,227.87,Delivered,189.08,-685.55
15533,7779,438,31,4,1501.34,455.52,Delivered,150.13,633.34
15534,7780,364,14,2,1190.05,140.32,Cancelled,119.0,718.62
15535,7780,315,46,1,3686.85,886.11,Returned,368.68,85.83
15536,7780,294,12,5,1780.59,54.37,Cancelled,178.06,575.75
15537,7781,141,3,4,3732.91,394.79,Cancelled,373.29,3034.88
15538,7781,226,18,2,4159.22,809.72,Delivered,415.92,1881.84
15539,7782,124,34,4,4026.84,387.51,Cancelled,402.68,384.19
15540,7782,272,47,1,1494.27,501.13,Returned,149.43,-691.25
15541,7783,66,12,4,3858.35,135.53,Delivered,385.84,1453.71
15542,7783,232,41,1,3015.68,947.92,Cancelled,301.57,1118.99
15543,7784,112,5,3,1150.32,24.22,Cancelled,115.03,-2309.39
15544,7785,57,30,4,3141.67,82.07,Returned,314.17,884.48
15545,7786,362,6,5,2868.96,1.39,Delivered,286.9,2159.58
15546,7787,46,5,2,3028.59,307.76,Returned,302.86,-843.86
15547,7788,19,33,4,505.49,15.77,Cancelled,50.55,-2364.52
15548,7788,296,33,5,2777.51,350.56,Delivered,277.75,2467.97
15549,7789,131,1,5,2461.95,491.34,Cancelled,246.2,2346.92
15550,7789,55,33,4,1949.28,261.84,Cancelled,194.93,452.25
15551,7790,185,39,4,1534.43,52.51,Returned,153.44,-1895.6
15552,7790,47,12,1,886.04,191.43,Cancelled,88.6,-2622.62
15553,7790,480,27,2,4174.52,756.47,Delivered,417.45,3813.68
15554,7791,16,28,2,3576.18,179.01,Cancelled,357.62,1689.36
15555,7791,21,28,4,408.73,74.06,Returned,40.87,327.91
15556,7792,102,32,2,2435.81,836.49,Delivered,243.58,1237.92
15557,7793,419,9,2,4447.35,266.37,Cancelled,444.74,1781.08
15558,7793,145,26,5,1743.03,69.11,Returned,174.3,1161.88
15559,7794,14,30,5,3197.7,1245.87,Delivered,319.77,342.66
15560,7794,344,1,5,2464.33,504.6,Delivered,246.43,-186.63
15561,7795,167,14,4,3360.94,1081.76,Returned,336.09,2948.59
15562,7796,258,16,4,1593.64,440.91,Returned,159.36,-1165.26
15563,7796,464,40,4,4516.89,212.34,Delivered,451.69,2989.9
15564,7796,406,21,3,4964.39,12.06,Cancelled,496.44,1507.76
