order_item_id,return_reason,return_date,refund_amount
20969,Damaged,2025-03-25,2782.71
20971,Wrong Item,2025-03-23,751.977
20974,No Longer Needed,2025-01-16,1471.473
20977,Damaged,2022-08-15,3027.3030000000003
20981,Damaged,2025-07-30,3962.727
20982,Damaged,2023-12-24,2130.408
20985,Wrong Item,2024-02-01,2221.4610000000002
20988,No Longer Needed,2023-09-30,2277.54
20996,Wrong Item,2022-02-27,254.25
20999,Damaged,2025-11-28,920.8710000000001
21001,No Longer Needed,2023-06-12,544.923
21004,Wrong Item,2023-12-08,3525.633
21008,No Longer Needed,2024-02-22,3296.907
21012,Wrong Item,2022-10-06,2172.3030000000003
21013,Damaged,2022-10-14,3104.568
21015,Wrong Item,2023-03-11,1364.373
21017,Damaged,2025-01-30,952.92
21020,Wrong Item,2024-10-06,1092.7710000000002
21022,No Longer Needed,2024-10-07,2454.813
21023,Damaged,2023-10-24,1964.6909999999998
21024,Wrong Item,2025-03-19,395.559
21025,Wrong Item,2025-03-21,3762.5760000000005
21029,Damaged,2024-10-18,1254.915
21033,Damaged,2025-10-09,3338.3250000000003
21034,No Longer Needed,2025-09-01,124.803
21037,Wrong Item,2022-12-25,190.251
21042,Damaged,2025-10-16,2110.9590000000003
21045,No Longer Needed,2023-11-12,2967.2909999999997
21046,No Longer Needed,2023-11-12,3114.585
21049,Damaged,2023-09-10,806.85
21054,Wrong Item,2024-12-03,2969.424
21056,No Longer Needed,2024-12-01,1919.979
21058,Wrong Item,2023-05-30,2990.889
21062,Wrong Item,2024-12-18,3538.449
21064,Wrong Item,2025-08-05,3162.519
21067,Wrong Item,2022-02-21,777.591
21068,Wrong Item,2022-02-18,2259.6659999999997
21071,Wrong Item,2024-12-19,3791.727
21074,No Longer Needed,2025-12-14,662.589
21075,Wrong Item,2022-10-28,3022.65
21076,No Longer Needed,2022-10-26,2041.875
21077,Damaged,2022-10-25,2667.96
21078,Damaged,2025-04-18,4387.446
21087,No Longer Needed,2024-12-03,396.972
21088,Damaged,2025-12-11,2354.562
21091,Damaged,2024-04-05,2218.365
21092,Damaged,2025-11-21,1426.95
21094,Wrong Item,2025-05-23,1940.49
21095,No Longer Needed,2025-05-23,736.47
21096,No Longer Needed,2023-09-26,2260.476
21098,No Longer Needed,2022-12-01,1847.0159999999998
21103,Damaged,2024-12-05,2301.6780000000003
21105,Damaged,2023-09-27,4212.3150000000005
21107,No Longer Needed,2023-09-23,2111.31
21110,Damaged,2025-09-21,388.134
21112,Wrong Item,2023-03-25,1584.711
21113,Damaged,2023-03-28,266.43600000000004
21114,No Longer Needed,2023-08-23,767.2320000000001
21115,Damaged,2023-08-23,239.49900000000002
21117,Wrong Item,2022-09-17,2478.591
21124,No Longer Needed,2022-10-09,4224.717000000001
21130,Wrong Item,2025-06-21,112.113
21132,Damaged,2025-06-19,1870.848
21133,No Longer Needed,2022-12-21,3199.9950000000003
21135,Wrong Item,2022-11-24,812.124
21136,Damaged,2022-11-22,2520.657
21138,Wrong Item,2025-12-16,3259.062
21140,Wrong Item,2025-12-10,3257.4060000000004
21143,No Longer Needed,2025-06-29,2067.957
21144,No Longer Needed,2023-05-14,2992.5090000000005
21147,Damaged,2023-05-20,1727.568
21148,Damaged,2023-05-23,793.782
21153,No Longer Needed,2023-10-15,1643.67
21162,Damaged,2023-10-27,3899.88
21163,Damaged,2023-10-29,390.024
21173,Damaged,2025-12-21,2641.266
21174,Wrong Item,2025-12-19,2932.758
21175,Damaged,2025-12-19,3991.9680000000003
21177,Damaged,2023-04-22,797.904
21180,Damaged,2024-01-01,976.986
21181,Damaged,2023-12-31,3999.555
21182,Wrong Item,2025-12-31,1379.403
21187,Damaged,2025-11-26,2615.364
21192,Wrong Item,2022-09-17,2649.843
21194,Wrong Item,2023-11-08,3955.7340000000004
21195,No Longer Needed,2023-11-15,807.3539999999999
21196,Wrong Item,2023-11-09,604.5840000000001
21197,Wrong Item,2024-10-16,1155.195
21199,Damaged,2023-07-28,1389.7710000000002
21201,Wrong Item,2023-08-04,1845.054
21202,No Longer Needed,2022-08-19,3278.457
21203,Damaged,2025-02-15,3596.409
21204,Wrong Item,2025-02-15,876.609
21205,Wrong Item,2025-11-15,3735.1620000000003
21207,Wrong Item,2022-06-17,3571.389
21208,Wrong Item,2022-06-13,3607.38
21212,Wrong Item,2023-08-29,380.592
21213,Wrong Item,2024-06-06,232.69500000000002
21215,No Longer Needed,2024-03-22,1066.941
21216,Damaged,2024-03-26,2864.79
21233,No Longer Needed,2023-10-20,1209.294
21235,No Longer Needed,2024-07-21,377.55
21236,No Longer Needed,2024-07-20,3386.223
21240,No Longer Needed,2022-09-20,732.321
21241,Wrong Item,2024-09-22,2304.702
21243,Wrong Item,2024-09-11,3718.3590000000004
21244,Wrong Item,2024-09-16,1473.8850000000002
21246,No Longer Needed,2022-11-13,2047.5
21247,Wrong Item,2022-11-14,3078.558
21248,Damaged,2022-11-17,1130.166
21250,Damaged,2025-12-24,862.794
21253,Wrong Item,2025-11-20,167.913
21254,No Longer Needed,2025-11-23,1839.105
21256,Damaged,2022-10-17,1459.539
21261,Damaged,2025-04-07,1446.0030000000002
21262,Damaged,2025-04-07,2936.9700000000003
21265,Wrong Item,2022-06-30,3245.103
21268,Damaged,2024-02-24,3238.686
21269,No Longer Needed,2024-02-27,1114.974
21270,No Longer Needed,2024-02-29,3537.306
21271,Wrong Item,2022-10-19,4360.221
21277,Damaged,2022-03-22,1229.364
21283,Damaged,2025-03-29,2654.712
21285,No Longer Needed,2025-03-25,2041.848
21286,Wrong Item,2025-11-13,3808.9260000000004
21288,Damaged,2025-12-06,1266.0120000000002
21290,Damaged,2023-11-11,1331.1989999999998
21291,No Longer Needed,2023-11-09,1183.4640000000002
21293,No Longer Needed,2022-06-11,1513.4579999999999
21294,Damaged,2022-06-17,1952.973
21295,Wrong Item,2024-09-08,1522.116
21298,No Longer Needed,2023-06-11,2753.433
21300,Wrong Item,2023-06-10,1129.8960000000002
21310,Wrong Item,2025-06-16,2511.603
21311,Wrong Item,2022-12-18,2255.193
21312,Wrong Item,2022-12-25,2355.318
21313,Damaged,2024-01-31,2831.454
21316,Wrong Item,2022-10-19,419.53499999999997
21318,Wrong Item,2022-10-21,3255.7590000000005
21321,Wrong Item,2022-08-18,1954.908
21328,No Longer Needed,2023-10-10,466.308
21329,Wrong Item,2023-10-06,231.94800000000004
21337,Damaged,2022-08-22,2249.037
21345,No Longer Needed,2025-07-31,1147.527
21347,No Longer Needed,2024-12-29,3472.1369999999997
21352,Wrong Item,2025-03-28,2626.29
21353,Damaged,2025-12-20,583.4789999999999
21359,Damaged,2022-11-08,1016.325
21361,Damaged,2024-11-20,3388.311
21362,No Longer Needed,2023-05-27,3244.122
21366,Wrong Item,2022-12-11,3982.023
21371,Damaged,2022-10-30,1588.77
21372,Damaged,2024-11-24,3148.344
21374,No Longer Needed,2024-11-22,1142.2440000000001
21379,Wrong Item,2024-12-31,2512.764
21381,Wrong Item,2025-01-02,835.263
21383,No Longer Needed,2025-04-17,1608.831
21384,No Longer Needed,2025-04-19,3072.663
21386,Damaged,2022-12-19,1448.2350000000001
21387,No Longer Needed,2022-12-13,1116.612
21392,Damaged,2022-10-20,2351.772
21393,Wrong Item,2024-07-16,2313.873
21395,Damaged,2022-10-24,3191.8590000000004
21400,Damaged,2023-01-28,873.099
21402,Damaged,2023-01-22,3335.103
21403,Damaged,2024-07-26,216.756
21406,No Longer Needed,2025-02-22,2455.2000000000003
21407,No Longer Needed,2025-02-21,2426.067
21416,No Longer Needed,2023-09-15,195.507
21421,No Longer Needed,2023-10-31,2848.491
21422,Wrong Item,2023-10-04,2860.317
21432,No Longer Needed,2023-10-04,2604.843
21434,Damaged,2022-09-12,1648.8899999999999
21445,Damaged,2024-08-31,601.749
21452,Wrong Item,2025-02-20,376.695
21453,Wrong Item,2025-02-19,217.989
21456,Damaged,2024-05-05,251.397
21460,Wrong Item,2022-10-18,1688.4180000000001
21461,No Longer Needed,2022-10-13,2411.712
21465,Damaged,2023-03-29,2694.213
21466,No Longer Needed,2022-10-13,411.399
21473,Damaged,2022-06-12,187.686
21478,Wrong Item,2022-09-27,931.3829999999999
21480,Damaged,2023-10-16,2987.0460000000003
21483,No Longer Needed,2025-11-28,4057.2810000000004
21484,Damaged,2025-10-06,1183.221
21489,No Longer Needed,2025-07-15,1792.575
21494,Damaged,2025-10-21,148.356
21499,No Longer Needed,2025-04-26,741.456
21502,No Longer Needed,2024-11-26,3640.923
21503,Damaged,2023-10-14,1833.048
21509,No Longer Needed,2024-10-19,3267.468
21510,Wrong Item,2024-10-13,1501.749
21511,No Longer Needed,2022-11-20,469.908
21514,Wrong Item,2023-10-11,159.70499999999998
21519,Wrong Item,2022-12-13,2655.369
21520,No Longer Needed,2022-03-17,2119.05
21522,No Longer Needed,2025-06-24,2826.2340000000004
21527,Wrong Item,2022-03-15,2318.715
21534,No Longer Needed,2024-03-11,350.388
21535,Damaged,2023-09-06,735.714
21537,Wrong Item,2023-09-05,513.1080000000001
21542,No Longer Needed,2022-12-13,3262.122
21551,Damaged,2024-01-04,2100.519
21556,Damaged,2022-11-13,1720.125
21560,No Longer Needed,2025-12-09,2251.089
21563,Wrong Item,2025-11-09,3430.3770000000004
21564,Wrong Item,2025-11-07,3383.577
21571,Wrong Item,2024-05-27,2081.997
21573,No Longer Needed,2023-02-28,1301.274
21578,No Longer Needed,2022-08-23,2507.121
21581,Wrong Item,2025-05-09,288.79200000000003
21582,No Longer Needed,2022-03-21,1886.9310000000003
21585,No Longer Needed,2025-08-09,556.1460000000001
21587,No Longer Needed,2025-01-01,1350.099
21588,No Longer Needed,2023-07-15,1146.519
21590,Wrong Item,2023-07-12,3223.737
21593,No Longer Needed,2023-02-24,2948.589
21598,Damaged,2024-12-27,3443.193
21601,No Longer Needed,2025-04-16,2602.485
21605,Damaged,2025-09-29,2628.891
21608,Wrong Item,2023-03-19,103.401
21611,Wrong Item,2025-10-01,606.051
21613,Damaged,2023-11-19,957.0600000000001
21615,No Longer Needed,2023-11-12,2084.985
21618,Damaged,2024-10-10,3193.776
21619,Damaged,2024-10-03,1795.788
21621,Damaged,2022-09-19,2971.2780000000002
21623,Wrong Item,2025-04-16,183.483
21625,Wrong Item,2023-11-21,3274.4610000000002
21626,Wrong Item,2023-02-13,2229.3630000000003
21630,Wrong Item,2022-07-18,3557.925
21631,Wrong Item,2022-07-21,2517.1380000000004
21633,Damaged,2022-06-08,1715.508
21635,Damaged,2022-06-11,1843.173
21636,Wrong Item,2023-12-05,2168.073
21638,No Longer Needed,2023-11-29,1468.395
21639,Wrong Item,2025-04-24,2624.049
21641,No Longer Needed,2022-09-23,1798.425
21643,Damaged,2022-09-22,2519.2619999999997
21645,Wrong Item,2022-06-04,2819.088
21646,Wrong Item,2025-10-19,2317.356
21647,No Longer Needed,2025-10-19,469.368
21648,Damaged,2025-10-22,160.056
21653,Damaged,2022-09-26,3234.096
21658,Wrong Item,2023-03-28,2689.857
21660,Damaged,2023-08-07,588.285
21661,Wrong Item,2023-08-10,2291.193
21665,Wrong Item,2024-08-06,2734.551
21669,Damaged,2023-11-07,441.234
21672,No Longer Needed,2024-10-23,519.21
21677,Damaged,2023-06-21,977.859
21678,No Longer Needed,2025-10-31,276.858
21682,Damaged,2024-09-18,3093.048
21685,Wrong Item,2024-09-27,748.143
21687,No Longer Needed,2024-10-01,4129.443
21688,Damaged,2025-12-23,1915.1909999999998
21689,Wrong Item,2025-12-26,1343.772
21691,Damaged,2023-05-17,1189.665
21693,Wrong Item,2022-12-28,866.6640000000001
21699,No Longer Needed,2022-09-15,909.081
21703,No Longer Needed,2024-12-05,3724.38
21704,Damaged,2024-11-14,1992.204
21705,No Longer Needed,2024-11-08,921.798
21710,Wrong Item,2022-08-25,960.597
21717,Wrong Item,2025-12-07,3354.246
21718,Damaged,2024-08-17,941.3460000000001
21720,Damaged,2024-08-19,4275.531
21721,Damaged,2022-10-19,3456.5130000000004
21726,Damaged,2025-05-04,187.803
21730,No Longer Needed,2024-12-03,242.802
21732,No Longer Needed,2022-07-13,2505.42
21736,Wrong Item,2024-07-12,3340.233
21741,No Longer Needed,2024-04-08,973.134
21754,No Longer Needed,2023-04-11,3281.2920000000004
21755,Damaged,2023-04-09,2661.021
21765,Damaged,2025-02-19,3074.373
21769,Wrong Item,2023-04-01,2759.2110000000002
21771,Damaged,2022-11-01,295.227
21772,Wrong Item,2022-10-24,2231.478
21776,No Longer Needed,2025-08-24,2623.86
21781,No Longer Needed,2024-09-25,3201.75
21787,Wrong Item,2025-09-14,1088.748
21793,Damaged,2023-04-26,2488.851
21794,No Longer Needed,2023-04-26,958.086
21796,Damaged,2023-08-31,1067.823
21799,Wrong Item,2024-04-13,3711.0150000000003
21802,Wrong Item,2022-11-20,2003.121
21804,No Longer Needed,2022-09-03,3353.886
21807,Damaged,2026-01-03,1526.454
21816,Damaged,2022-08-12,2690.766
21817,No Longer Needed,2022-08-08,3085.5240000000003
21819,No Longer Needed,2025-02-11,3983.391
21820,No Longer Needed,2025-02-12,435.57300000000004
21822,Wrong Item,2025-11-30,2302.4880000000003
21824,Wrong Item,2025-12-03,1692.594
21830,Damaged,2024-12-27,2524.383
21833,Wrong Item,2024-12-16,2362.599
21834,Damaged,2024-12-16,2802.42
21835,Wrong Item,2024-12-11,337.257
21836,Damaged,2024-01-02,3374.0460000000003
21840,Damaged,2025-08-04,2753.1
21845,Wrong Item,2025-08-18,2855.7000000000003
21848,Damaged,2025-11-07,1741.8600000000001
21850,Wrong Item,2025-11-10,2867.0130000000004
21851,No Longer Needed,2025-07-07,2098.9170000000004
21863,No Longer Needed,2024-12-27,1960.857
21866,Wrong Item,2025-06-29,2128.284
21867,No Longer Needed,2025-06-29,1318.122
21868,Damaged,2025-06-29,1236.276
21871,Wrong Item,2024-07-13,3125.196
21872,Wrong Item,2024-05-05,525.708
21876,No Longer Needed,2022-10-13,2672.451
21877,No Longer Needed,2023-12-20,1155.294
21879,Wrong Item,2025-01-01,928.089
21880,Wrong Item,2024-12-29,944.991
21881,Wrong Item,2024-12-27,3279.177
21887,No Longer Needed,2022-11-27,1894.122
21889,Wrong Item,2024-11-22,618.9480000000001
21903,Wrong Item,2025-05-21,1667.061
21907,Wrong Item,2022-07-14,1847.4299999999998
21908,Damaged,2022-07-13,1411.596
21909,Damaged,2022-05-12,2681.9280000000003
21910,Damaged,2023-12-20,4045.014
21913,Damaged,2022-02-11,2816.379
21915,No Longer Needed,2025-03-31,3549.8880000000004
21917,No Longer Needed,2025-03-23,2095.218
21920,Damaged,2022-12-16,2326.815
21922,Wrong Item,2024-03-20,586.125
21929,No Longer Needed,2025-12-09,2551.293
21931,Wrong Item,2023-01-22,2592.7560000000003
21936,Damaged,2025-07-15,1426.1399999999999
21942,Wrong Item,2024-09-11,1898.6130000000003
21943,Wrong Item,2025-08-14,3279.6270000000004
21947,No Longer Needed,2023-03-01,2456.298
21949,No Longer Needed,2023-03-06,958.3649999999999
21952,Damaged,2025-04-29,3489.0750000000003
21953,Wrong Item,2023-11-30,1059.894
21954,Damaged,2024-06-24,343.31399999999996
21958,No Longer Needed,2023-07-15,1346.364
21963,Damaged,2023-11-10,1977.939
21964,Wrong Item,2023-11-08,709.8570000000001
21965,Damaged,2025-04-13,3464.487
21966,No Longer Needed,2025-07-24,907.47
21969,Damaged,2024-05-23,2198.889
21976,Wrong Item,2024-10-25,1257.174
21977,No Longer Needed,2024-10-26,392.463
21981,No Longer Needed,2022-10-24,2208.276
21984,Wrong Item,2024-06-24,3435.516
21988,Damaged,2022-12-16,1588.59
22001,No Longer Needed,2024-11-30,1353.69
22006,Damaged,2025-01-14,81.063
22008,Wrong Item,2024-04-26,3433.968
22009,No Longer Needed,2024-04-28,364.16700000000003
22014,Damaged,2023-05-10,1025.505
22016,Damaged,2023-08-20,958.995
22019,Damaged,2022-10-23,581.112
22020,Damaged,2022-10-23,743.0310000000001
22021,Damaged,2024-12-18,3487.536
22024,Wrong Item,2022-11-29,1095.246
22025,Damaged,2022-08-08,1612.701
22026,No Longer Needed,2022-08-07,2811.474
22029,Damaged,2024-06-13,3102.3360000000002
22030,Wrong Item,2024-06-11,2642.607
22035,Wrong Item,2023-07-05,1956.8880000000001
22036,No Longer Needed,2023-07-10,415.91700000000003
22047,Damaged,2023-04-20,765.5310000000001
22049,Wrong Item,2022-10-23,1791.144
22051,No Longer Needed,2026-01-01,554.535
22058,Damaged,2023-08-31,243.30599999999998
22060,Wrong Item,2022-10-28,3558.6090000000004
22062,No Longer Needed,2024-05-08,2756.331
22063,No Longer Needed,2024-05-06,2580.129
22069,Wrong Item,2025-11-02,387.891
22072,Damaged,2023-11-21,3483.873
22074,No Longer Needed,2023-11-26,3425.58
22075,Wrong Item,2022-04-25,2993.337
22078,Wrong Item,2024-04-25,3306.312
22079,No Longer Needed,2024-03-15,4030.6769999999997
22081,Damaged,2024-01-01,3062.268
22082,Wrong Item,2024-07-07,2000.2590000000002
22090,Wrong Item,2025-10-14,1780.029
22092,Damaged,2025-10-08,2213.676
22095,No Longer Needed,2025-04-22,4207.977
22100,Wrong Item,2023-06-01,240.822
22108,Wrong Item,2025-02-14,1517.22
22110,No Longer Needed,2025-02-20,1788.57
22112,Wrong Item,2025-12-25,2067.21
22113,Wrong Item,2025-12-21,1765.611
22119,Wrong Item,2024-10-24,1162.9260000000002
22120,Damaged,2024-10-22,3414.465
22122,No Longer Needed,2025-09-02,2173.824
22126,Wrong Item,2023-09-23,3496.914
22129,No Longer Needed,2025-10-03,1580.8410000000001
22131,Wrong Item,2022-05-28,4219.461
22132,Damaged,2022-05-27,1885.9590000000003
22133,Wrong Item,2025-10-02,3823.2900000000004
22134,Wrong Item,2025-10-02,3234.3030000000003
22135,No Longer Needed,2023-10-19,3265.101
22136,Wrong Item,2023-10-25,2765.169
22137,Damaged,2025-09-30,1923.201
22139,No Longer Needed,2022-10-27,1850.229
22140,No Longer Needed,2022-10-29,1133.2079999999999
22141,Wrong Item,2024-08-28,302.32800000000003
22142,No Longer Needed,2024-08-26,1556.9460000000001
22150,No Longer Needed,2024-01-23,2963.7270000000003
22151,Damaged,2023-09-14,1656.7559999999999
22153,No Longer Needed,2025-06-17,3825.738
22154,Damaged,2025-06-20,383.121
22156,Wrong Item,2024-12-20,2608.992
22157,Damaged,2024-12-17,2960.8740000000003
22159,Damaged,2022-12-21,1728.747
22164,Wrong Item,2023-10-09,3270.339
22166,No Longer Needed,2024-08-27,2479.176
22169,Damaged,2023-12-26,3684.069
22173,No Longer Needed,2024-07-04,811.476
22177,No Longer Needed,2025-11-22,2132.433
22179,Damaged,2023-06-26,1655.307
22180,No Longer Needed,2025-04-13,2905.983
22182,Wrong Item,2024-07-11,165.969
22183,Damaged,2024-07-10,1820.2140000000002
22186,Damaged,2024-03-13,1596.285
22188,No Longer Needed,2022-12-12,3071.349
22193,Damaged,2023-11-20,1914.615
22195,Damaged,2022-04-25,1243.287
22202,Damaged,2023-08-26,985.761
22203,Damaged,2023-08-30,3323.6820000000002
22207,Damaged,2024-11-06,3257.6310000000003
22208,Damaged,2024-11-06,4153.536
22215,Damaged,2025-01-27,2643.246
22218,Wrong Item,2022-06-02,2915.4060000000004
22221,Damaged,2025-12-21,3431.349
22223,Damaged,2022-09-22,2060.5409999999997
22224,Wrong Item,2022-09-22,806.157
22229,Wrong Item,2024-03-11,3325.743
22231,Wrong Item,2025-10-21,1250.6940000000002
22232,Damaged,2025-10-20,1753.749
22233,No Longer Needed,2025-11-14,734.454
22244,Damaged,2022-12-10,3113.568
22258,Wrong Item,2025-11-16,2145.015
22261,Wrong Item,2023-04-22,1614.366
22262,Damaged,2023-04-23,3594.069
22263,Damaged,2023-11-18,2283.246
22265,No Longer Needed,2022-07-11,2163.087
22272,Wrong Item,2023-04-29,2225.1420000000003
22273,Wrong Item,2023-05-01,2077.2270000000003
22276,No Longer Needed,2023-08-24,1395.7920000000001
22280,Wrong Item,2022-10-22,1613.277
22283,Damaged,2022-04-28,1286.541
22287,Wrong Item,2023-05-30,1128.465
22293,No Longer Needed,2022-02-26,403.137
22296,Wrong Item,2023-10-30,3283.902
22300,Wrong Item,2025-08-23,1100.538
22320,No Longer Needed,2023-12-10,2766.51
22328,Wrong Item,2024-11-17,1713.267
22329,Damaged,2022-05-22,414.495
22331,No Longer Needed,2022-10-24,2964.033
22335,Wrong Item,2024-06-28,3707.1540000000005
22343,Wrong Item,2024-12-14,3591.2340000000004
22346,No Longer Needed,2022-10-09,3118.9950000000003
22348,Damaged,2025-12-17,2283.282
22351,Damaged,2024-08-26,520.1279999999999
22353,Damaged,2024-08-23,241.82999999999998
22356,Damaged,2023-10-26,415.00800000000004
22358,No Longer Needed,2024-05-19,566.901
22367,Damaged,2023-05-16,1012.464
22369,Wrong Item,2023-11-13,720.072
22372,Damaged,2024-07-04,821.673
22373,No Longer Needed,2024-07-05,3868.119
22377,Damaged,2025-07-01,1160.73
22383,Damaged,2025-04-15,3798.603
22384,Damaged,2022-12-18,1042.9920000000002
22385,No Longer Needed,2022-12-22,2331.027
22386,No Longer Needed,2022-12-16,2688.768
22391,Wrong Item,2022-05-30,1435.761
22392,Wrong Item,2022-05-25,3658.9500000000003
22393,Wrong Item,2022-12-22,364.79699999999997
22395,Wrong Item,2022-12-27,1535.877
22396,Wrong Item,2025-03-13,408.852
22403,Damaged,2024-05-16,244.62900000000002
22405,Wrong Item,2024-07-15,2457.675
22406,Wrong Item,2024-07-16,2334.24
22409,Wrong Item,2024-04-08,2428.38
22413,No Longer Needed,2024-01-15,198.378
22415,Wrong Item,2025-10-09,3631.941
22419,No Longer Needed,2024-04-28,3311.55
22425,No Longer Needed,2024-10-20,3537.504
22429,Damaged,2023-09-09,1297.611
22430,Wrong Item,2023-09-14,3067.596
22431,Wrong Item,2023-04-15,2249.694
22433,No Longer Needed,2022-10-08,3063.879
22435,No Longer Needed,2022-12-07,941.9940000000001
22438,No Longer Needed,2023-10-12,1717.272
