customer_id,signup_date,city,state,tier,gender,age_group,acquisition_channel,age of customers
1763,25-10-2024,Burnsmouth,Iowa,Tier-3,F,46+,Referral,46
1764,21-06-2023,South Stephenview,Illinois,Tier-3,O,26-35,Ads,26
1765,11-04-2025,Erikaburgh,Delaware,Tier-1,O,26-35,Referral,26
1766,30-12-2022,Lake Deborahberg,Vermont,Tier-2,F,36-45,Ads,36
1767,06-01-2023,Brandiburgh,Kansas,Tier-1,F,26-35,Ads,26
1768,21-05-2023,West Williambury,Indiana,Tier-1,F,46+,Ads,46
1769,18-10-2024,New Michaelbury,Louisiana,Tier-1,F,26-35,Referral,26
1770,11-01-2023,Lake Williamberg,Florida,Tier-1,M,18-25,Ads,18
1771,14-03-2024,Mccormickfort,Wisconsin,Tier-2,M,46+,Referral,46
1772,19-06-2025,South Codyport,Wyoming,Tier-3,F,18-25,Organic,18
1773,01-08-2023,Port Jenniferstad,Michigan,Tier-1,O,46+,Referral,46
1774,11-05-2024,Troymouth,Oregon,Tier-2,O,18-25,Ads,18
1775,02-02-2024,West Troyland,South Carolina,Tier-1,F,46+,Organic,46
1776,28-01-2024,North Saraport,New Jersey,Tier-3,M,26-35,Organic,26
1777,30-08-2023,Christopherville,Iowa,Tier-1,O,26-35,Referral,26
1778,30-03-2023,West Glendashire,Delaware,Tier-3,F,26-35,Organic,26
1779,25-07-2024,West Heatherton,Nevada,Tier-3,O,46+,Ads,46
1780,22-04-2025,Deniseton,Alabama,Tier-3,O,36-45,Organic,36
1781,11-03-2024,Andreton,Maine,Tier-2,M,18-25,Ads,18
1782,28-03-2025,Port Dawnfort,Vermont,Tier-3,F,18-25,Organic,18
1783,22-02-2025,Lake Joseph,Kentucky,Tier-2,F,26-35,Referral,26
1784,27-07-2024,New Sarah,Maryland,Tier-1,O,46+,Ads,46
1785,13-09-2025,New Gary,Florida,Tier-2,F,46+,Organic,46
1786,03-08-2025,Weaverville,Alaska,Tier-3,O,18-25,Ads,18
1787,13-12-2024,Lake Cassiestad,New York,Tier-2,M,26-35,Ads,26
1788,19-05-2024,New Bryanchester,Colorado,Tier-2,F,18-25,Ads,18
1789,15-10-2024,Haileymouth,New Hampshire,Tier-3,M,18-25,Organic,18
1790,10-08-2024,West Andrea,Arizona,Tier-2,F,18-25,Organic,18
1791,13-06-2025,South Nancytown,Rhode Island,Tier-2,M,18-25,Referral,18
1792,14-06-2025,West Leroy,Idaho,Tier-2,M,26-35,Ads,26
1793,27-06-2024,Port Ralph,North Carolina,Tier-3,O,18-25,Ads,18
1794,13-10-2024,East Susan,South Dakota,Tier-2,M,36-45,Organic,36
1795,30-04-2025,East Tammy,Alaska,Tier-2,F,36-45,Organic,36
1796,04-11-2023,South Jacob,Illinois,Tier-2,M,18-25,Referral,18
1797,27-10-2025,Lake Joyce,Nebraska,Tier-2,M,36-45,Referral,36
1798,25-08-2025,Harrisonside,Alabama,Tier-2,O,46+,Ads,46
1799,29-10-2023,West Melissabury,Tennessee,Tier-2,F,18-25,Ads,18
1800,08-08-2023,Lake Richardfurt,Colorado,Tier-1,M,18-25,Organic,18
1801,08-05-2025,West Jessica,Texas,Tier-3,O,46+,Ads,46
1802,05-11-2024,South Emilybury,Ohio,Tier-1,M,26-35,Organic,26
1803,11-09-2025,New Julian,Montana,Tier-2,O,46+,Organic,46
1804,02-05-2025,Kramerport,Vermont,Tier-2,M,46+,Organic,46
1805,27-03-2024,Port Jeff,Utah,Tier-1,M,18-25,Referral,18
1806,06-07-2024,Justinborough,Idaho,Tier-2,F,46+,Referral,46
1807,01-10-2024,Lake Paula,Nebraska,Tier-2,O,36-45,Referral,36
1808,16-04-2024,West Michael,Pennsylvania,Tier-2,F,46+,Organic,46
1809,21-04-2023,Princemouth,Colorado,Tier-1,F,26-35,Referral,26
1810,06-12-2023,Port Calebbury,Michigan,Tier-2,M,46+,Referral,46
1811,02-06-2024,Morrisbury,West Virginia,Tier-2,O,36-45,Referral,36
1812,16-10-2025,Jimenezbury,Hawaii,Tier-2,O,18-25,Organic,18
1813,17-07-2024,Brownbury,Delaware,Tier-1,F,36-45,Referral,36
1814,08-08-2025,East Patrickchester,Arizona,Tier-2,F,18-25,Referral,18
1815,29-04-2025,North Savannah,Connecticut,Tier-3,M,26-35,Organic,26
1816,13-06-2024,Port Vanessa,Nebraska,Tier-1,F,26-35,Referral,26
1817,16-09-2023,West Randyton,Nevada,Tier-3,O,36-45,Referral,36
1818,26-11-2024,South Kaylaville,Arkansas,Tier-3,O,18-25,Referral,18
1819,01-06-2023,Lewishaven,New Hampshire,Tier-3,M,36-45,Ads,36
1820,14-07-2024,East Shanehaven,Utah,Tier-3,O,18-25,Ads,18
1821,27-09-2024,Kellytown,Nebraska,Tier-1,M,46+,Organic,46
1822,28-09-2025,Lake Blakeland,Iowa,Tier-3,O,46+,Referral,46
1823,05-01-2023,Adammouth,Texas,Tier-1,O,26-35,Organic,26
1824,27-11-2024,Lake Pamela,Georgia,Tier-1,F,36-45,Referral,36
1825,05-02-2025,Scottview,Wyoming,Tier-2,M,26-35,Organic,26
1826,30-01-2025,New Cassandraville,Wisconsin,Tier-1,F,36-45,Referral,36
1827,14-01-2025,Kellymouth,Utah,Tier-2,M,36-45,Referral,36
1828,07-07-2023,Lake Scotthaven,Florida,Tier-2,F,18-25,Ads,18
1829,19-12-2022,North Kellystad,Connecticut,Tier-1,M,18-25,Referral,18
1830,02-09-2024,Cruztown,Colorado,Tier-1,M,46+,Organic,46
1831,24-12-2023,East Alexander,Utah,Tier-1,M,36-45,Organic,36
1832,01-02-2023,Mayerview,Indiana,Tier-3,F,46+,Referral,46
1833,27-02-2023,Lake Shawn,Massachusetts,Tier-1,O,26-35,Organic,26
1834,09-04-2024,South Nicole,Washington,Tier-1,O,36-45,Referral,36
1835,04-12-2025,North Karina,Kentucky,Tier-2,F,36-45,Organic,36
1836,23-07-2023,West Lisa,Alabama,Tier-2,F,18-25,Organic,18
1837,30-06-2024,Wellsfort,Florida,Tier-1,F,46+,Referral,46
1838,09-05-2025,Woodmouth,Mississippi,Tier-1,M,36-45,Ads,36
1839,28-02-2024,Erikfort,Georgia,Tier-2,F,18-25,Referral,18
1840,30-06-2023,Huntbury,Utah,Tier-3,M,18-25,Referral,18
1841,14-10-2025,Port Tammy,Indiana,Tier-2,M,18-25,Referral,18
1842,22-02-2024,Adamsland,North Carolina,Tier-2,O,26-35,Organic,26
1843,22-01-2025,North Patricia,Minnesota,Tier-3,M,18-25,Referral,18
1844,06-12-2023,Ashleymouth,South Carolina,Tier-3,F,18-25,Ads,18
1845,06-06-2025,Sheafurt,Maryland,Tier-3,M,36-45,Ads,36
1846,17-04-2023,Port Melissa,Tennessee,Tier-1,F,18-25,Organic,18
1847,10-08-2024,Lake Vanessa,Rhode Island,Tier-3,F,26-35,Referral,26
1848,29-09-2023,Port Elijahville,Arkansas,Tier-3,O,36-45,Referral,36
1849,14-10-2023,South Cathyfurt,Connecticut,Tier-3,F,18-25,Ads,18
1850,03-06-2024,West Sean,Delaware,Tier-3,M,36-45,Referral,36
1851,21-08-2024,Port Richardmouth,Utah,Tier-2,O,36-45,Organic,36
1852,21-07-2025,Thompsonshire,Oregon,Tier-2,F,36-45,Organic,36
1853,22-09-2023,Hicksburgh,Indiana,Tier-2,F,36-45,Ads,36
1854,13-06-2024,West Amanda,Missouri,Tier-3,F,18-25,Organic,18
1855,14-04-2025,Lambertmouth,North Carolina,Tier-3,F,26-35,Referral,26
1856,04-02-2025,West Brandi,Vermont,Tier-1,O,36-45,Ads,36
1857,31-03-2023,New Amber,Maine,Tier-2,F,36-45,Ads,36
1858,03-06-2024,Jenniferchester,Massachusetts,Tier-2,F,36-45,Ads,36
1859,25-08-2025,South Melanie,California,Tier-1,O,36-45,Organic,36
1860,09-09-2023,Port Matthewstad,North Dakota,Tier-3,M,46+,Ads,46
1861,29-05-2023,Harryland,Alaska,Tier-1,F,26-35,Referral,26
1862,20-01-2025,Theresaborough,Massachusetts,Tier-2,O,26-35,Referral,26
1863,28-03-2024,New Michaelhaven,Washington,Tier-3,O,26-35,Referral,26
1864,25-11-2024,Garciastad,Wisconsin,Tier-1,O,46+,Referral,46
1865,11-10-2025,Dannyburgh,Hawaii,Tier-3,F,18-25,Organic,18
1866,25-02-2023,West Erinchester,Massachusetts,Tier-2,M,26-35,Ads,26
1867,10-10-2023,Johnsonfurt,Oregon,Tier-3,O,46+,Referral,46
1868,13-11-2025,New Charles,Tennessee,Tier-1,F,36-45,Organic,36
1869,23-01-2024,East Christopher,Washington,Tier-3,M,36-45,Referral,36
1870,28-04-2024,Grayhaven,Mississippi,Tier-2,F,18-25,Ads,18
1871,25-04-2024,North Benjamin,Florida,Tier-3,F,36-45,Ads,36
1872,18-10-2023,Monicafort,Idaho,Tier-3,M,36-45,Referral,36
1873,24-11-2023,East Haley,Utah,Tier-1,F,18-25,Referral,18
1874,18-07-2025,East Mariaberg,Tennessee,Tier-2,M,18-25,Ads,18
1875,25-09-2023,South Grantstad,Kansas,Tier-3,F,36-45,Referral,36
1876,07-04-2023,North Elizabethstad,Wyoming,Tier-2,F,36-45,Referral,36
1877,26-09-2024,Port Heidi,Colorado,Tier-3,M,36-45,Referral,36
1878,27-06-2025,Amandaville,Rhode Island,Tier-2,F,26-35,Ads,26
1879,22-11-2023,Christopherview,Iowa,Tier-1,M,36-45,Referral,36
1880,03-07-2024,Cummingsside,Pennsylvania,Tier-3,M,18-25,Organic,18
1881,22-06-2025,Port Jonathan,Connecticut,Tier-1,M,26-35,Ads,26
1882,20-11-2024,Lisachester,South Dakota,Tier-2,O,46+,Referral,46
1883,28-07-2023,Peggyshire,Alabama,Tier-1,M,36-45,Organic,36
1884,20-10-2024,Savagefort,Pennsylvania,Tier-2,O,26-35,Referral,26
1885,06-03-2025,West Brandy,Idaho,Tier-1,O,46+,Referral,46
1886,19-07-2024,Lake Robertport,Massachusetts,Tier-3,M,36-45,Organic,36
1887,03-06-2024,Juliechester,New Jersey,Tier-3,M,46+,Referral,46
1888,16-01-2023,Jamieberg,West Virginia,Tier-2,O,36-45,Ads,36
1889,07-04-2023,Lake Christopher,New Jersey,Tier-3,M,46+,Organic,46
1890,02-03-2025,Lake Sean,Georgia,Tier-1,F,36-45,Organic,36
1891,13-11-2025,Samuelberg,Hawaii,Tier-3,M,18-25,Ads,18
1892,09-12-2025,Jaredport,Iowa,Tier-3,O,18-25,Organic,18
1893,17-01-2024,Sullivanfurt,Ohio,Tier-2,O,46+,Ads,46
1894,17-11-2024,West Joycemouth,Michigan,Tier-1,M,18-25,Referral,18
1895,04-01-2025,Angelicaville,Louisiana,Tier-1,O,18-25,Ads,18
1896,23-03-2024,Sanchezbury,Indiana,Tier-2,F,36-45,Referral,36
1897,09-04-2025,Port Elizabethshire,New York,Tier-1,M,18-25,Organic,18
1898,02-12-2025,Aguilarberg,Connecticut,Tier-1,M,46+,Ads,46
1899,13-10-2025,Lake Tiffany,Alaska,Tier-2,M,18-25,Organic,18
1900,03-09-2023,Loweville,Delaware,Tier-2,M,18-25,Referral,18
1901,09-11-2024,West Michelleville,Indiana,Tier-3,F,26-35,Referral,26
1902,20-11-2025,Sherrychester,Delaware,Tier-1,F,18-25,Referral,18
1903,29-09-2025,Jennifershire,Indiana,Tier-2,F,36-45,Ads,36
1904,02-05-2023,Taylorfort,Texas,Tier-3,F,46+,Ads,46
1905,20-04-2025,North Garrettfort,California,Tier-1,O,46+,Referral,46
1906,10-11-2025,Stephanieshire,Washington,Tier-2,O,26-35,Organic,26
1907,26-09-2023,New Saraview,West Virginia,Tier-3,F,26-35,Organic,26
1908,07-01-2024,Jamieborough,Tennessee,Tier-3,F,36-45,Organic,36
1909,13-02-2025,North Tammy,Oklahoma,Tier-3,M,18-25,Organic,18
1910,30-10-2025,Kevinborough,Vermont,Tier-2,M,36-45,Ads,36
1911,21-03-2024,Port Michael,Arizona,Tier-1,F,36-45,Referral,36
1912,03-12-2023,Johnsonburgh,Virginia,Tier-3,F,46+,Ads,46
1913,04-09-2024,Morganmouth,Rhode Island,Tier-2,F,36-45,Organic,36
1914,28-06-2025,West Terri,Connecticut,Tier-3,O,46+,Referral,46
1915,14-10-2023,South Garyton,Pennsylvania,Tier-1,F,36-45,Ads,36
1916,17-12-2023,West Danielle,Colorado,Tier-1,O,46+,Referral,46
1917,02-05-2023,New Benjamin,Missouri,Tier-3,M,26-35,Organic,26
1918,29-05-2025,Catherinebury,South Carolina,Tier-1,F,26-35,Ads,26
1919,09-10-2024,West Davidshire,Iowa,Tier-2,F,18-25,Referral,18
1920,08-09-2024,Simpsonside,Rhode Island,Tier-3,F,46+,Ads,46
1921,10-01-2025,Michaelville,New Jersey,Tier-1,M,26-35,Referral,26
1922,31-08-2023,Lake Makayla,Hawaii,Tier-2,F,36-45,Organic,36
1923,03-04-2023,West Charles,Arkansas,Tier-1,O,46+,Referral,46
1924,10-10-2025,Royville,Minnesota,Tier-2,O,18-25,Ads,18
1925,14-11-2025,Jonesside,Virginia,Tier-3,F,36-45,Ads,36
1926,03-01-2023,Marquezshire,Massachusetts,Tier-2,F,26-35,Referral,26
1927,27-04-2023,South Rachaelbury,Nebraska,Tier-2,O,26-35,Referral,26
1928,27-04-2023,New Robertfurt,Montana,Tier-2,F,36-45,Ads,36
1929,02-04-2025,Kellyberg,Indiana,Tier-3,F,36-45,Referral,36
1930,06-08-2024,Keithfurt,Maryland,Tier-3,M,26-35,Ads,26
1931,30-06-2025,Lake Michaelfurt,Michigan,Tier-1,F,46+,Referral,46
1932,29-04-2025,Davisfort,California,Tier-1,F,36-45,Referral,36
1933,21-12-2023,Sullivanfurt,South Carolina,Tier-3,M,36-45,Referral,36
1934,03-09-2024,Ethanbury,Colorado,Tier-3,M,18-25,Ads,18
1935,31-10-2023,Port Cameron,Alabama,Tier-2,F,46+,Referral,46
1936,01-05-2024,East Felicia,Oklahoma,Tier-2,O,36-45,Referral,36
1937,15-08-2023,Stevenfurt,Vermont,Tier-1,M,26-35,Referral,26
1938,29-10-2025,New Toddmouth,Utah,Tier-2,M,18-25,Organic,18
1939,23-07-2025,Toddbury,Idaho,Tier-2,M,36-45,Ads,36
1940,12-01-2025,Jennifertown,Mississippi,Tier-2,O,26-35,Referral,26
1941,19-04-2024,Jeremyberg,Washington,Tier-2,F,18-25,Ads,18
1942,19-01-2024,North Nathan,Maine,Tier-1,M,18-25,Organic,18
1943,16-07-2024,Davidmouth,Idaho,Tier-2,M,46+,Organic,46
1944,24-12-2022,Vargastown,Iowa,Tier-3,M,18-25,Organic,18
1945,19-03-2025,Brownside,Missouri,Tier-1,F,18-25,Referral,18
1946,11-09-2025,West Oliviatown,North Dakota,Tier-3,O,36-45,Referral,36
1947,28-07-2025,South Elizabethberg,Maryland,Tier-1,M,46+,Organic,46
1948,15-07-2024,Robertberg,Michigan,Tier-2,F,18-25,Referral,18
1949,21-06-2024,Harrisbury,Indiana,Tier-2,F,18-25,Ads,18
1950,01-02-2023,Robinsonberg,Mississippi,Tier-2,F,26-35,Organic,26
1951,24-09-2023,Feliciastad,New Jersey,Tier-1,F,26-35,Ads,26
1952,14-04-2023,Roachfurt,New Hampshire,Tier-1,O,26-35,Organic,26
1953,05-09-2025,East George,West Virginia,Tier-1,O,18-25,Referral,18
1954,02-01-2024,Mccallhaven,Ohio,Tier-2,F,18-25,Ads,18
1955,28-07-2023,Marquezland,Michigan,Tier-3,O,26-35,Organic,26
1956,05-02-2025,Whiteshire,Oregon,Tier-3,M,46+,Organic,46
1957,15-05-2023,Daltonburgh,Kansas,Tier-3,F,26-35,Referral,26
1958,22-05-2023,South Kyleborough,New York,Tier-3,F,18-25,Organic,18
1959,09-02-2023,Jenniferville,North Carolina,Tier-1,M,46+,Referral,46
1960,08-07-2025,West Angela,Tennessee,Tier-1,O,46+,Referral,46
1961,13-09-2025,East Oliviaburgh,Wyoming,Tier-1,M,18-25,Referral,18
1962,16-10-2024,North Samuel,New Hampshire,Tier-3,O,26-35,Ads,26
1963,24-11-2025,Amandaborough,Tennessee,Tier-3,M,26-35,Referral,26
1964,03-01-2023,Robinsonfurt,Mississippi,Tier-3,O,46+,Organic,46
1965,18-01-2024,Harperside,Tennessee,Tier-1,M,46+,Organic,46
1966,01-08-2023,Lake Jacobfort,Montana,Tier-2,O,26-35,Ads,26
1967,29-04-2023,East Loriland,Missouri,Tier-3,F,46+,Ads,46
1968,07-04-2023,Smithberg,Connecticut,Tier-2,M,18-25,Referral,18
1969,20-11-2023,Kayleetown,California,Tier-2,F,36-45,Ads,36
1970,12-01-2024,North Danielland,Ohio,Tier-2,F,26-35,Referral,26
1971,30-03-2023,Vegamouth,New Jersey,Tier-2,O,46+,Ads,46
1972,27-06-2025,Cookburgh,Connecticut,Tier-3,O,18-25,Organic,18
1973,06-11-2025,West Frankburgh,Oklahoma,Tier-2,O,46+,Organic,46
1974,17-12-2023,Jessicaport,Illinois,Tier-1,O,18-25,Ads,18
1975,04-12-2025,South Cassidytown,Florida,Tier-3,M,26-35,Referral,26
1976,01-02-2023,North Kyle,Mississippi,Tier-3,F,26-35,Organic,26
1977,03-03-2024,Alexanderton,Oregon,Tier-2,O,26-35,Ads,26
1978,03-09-2023,Kathleenberg,Wyoming,Tier-2,M,46+,Ads,46
1979,26-01-2025,Alyssaport,Indiana,Tier-3,M,18-25,Ads,18
1980,08-03-2025,South Willie,Nebraska,Tier-3,M,36-45,Organic,36
1981,28-07-2023,New Richardchester,Louisiana,Tier-3,M,46+,Ads,46
1982,13-10-2024,West Edwardborough,Alabama,Tier-1,O,26-35,Referral,26
1983,29-12-2023,South Andrew,North Carolina,Tier-1,F,36-45,Ads,36
1984,25-12-2022,Brandonberg,North Dakota,Tier-2,M,26-35,Ads,26
1985,12-12-2025,North Catherinehaven,Oregon,Tier-3,O,46+,Referral,46
1986,20-10-2024,South Ritaborough,Tennessee,Tier-3,F,18-25,Organic,18
1987,26-01-2025,Coxland,Massachusetts,Tier-3,F,46+,Referral,46
1988,18-09-2023,East Garyland,Nevada,Tier-3,F,26-35,Organic,26
1989,12-08-2023,Thomasstad,Arkansas,Tier-1,M,36-45,Organic,36
1990,12-09-2024,Chadville,New Jersey,Tier-2,M,36-45,Ads,36
1991,21-03-2025,Craigview,New Jersey,Tier-1,O,46+,Organic,46
1992,11-11-2023,East Nicholaston,California,Tier-1,O,46+,Referral,46
1993,12-12-2025,Shortland,Pennsylvania,Tier-1,M,26-35,Organic,26
1994,06-06-2025,Dawnshire,Indiana,Tier-2,M,36-45,Referral,36
1995,05-02-2023,Bridgesstad,Kentucky,Tier-2,O,36-45,Organic,36
1996,11-08-2024,New Jorge,Kentucky,Tier-1,F,36-45,Referral,36
1997,25-10-2023,Lake Joseph,Louisiana,Tier-3,M,18-25,Referral,18
1998,21-08-2024,North John,North Dakota,Tier-1,M,26-35,Referral,26
1999,03-10-2024,Krystalland,Missouri,Tier-3,O,18-25,Referral,18
2000,07-03-2023,West Josemouth,Oklahoma,Tier-2,O,36-45,Organic,36
